코드,평,전용면적(㎡),층,건축년도,predicted
1126010300,24,79.98,5,2012,"   deposit  pricemon  building          road           dong
0   8000.0        40     미성중화빌  동일로129길 47-6  서울특별시 중랑구 중화동
1  12000.0        35  (118-34)    동일로118길 19  서울특별시 중랑구 상봉동
2   4000.0        65     연리지빌라    봉우재로19길 53  서울특별시 중랑구 상봉동
3   1000.0        55  (102-17)     면목로96길 18  서울특별시 중랑구 상봉동
4  10000.0        50     그랑아파트   동일로126나길 38  서울특별시 중랑구 상봉동"
1126010100,26,84.72,2,1986,"   deposit  pricemon building           road           dong
0      0.0        20  대성맨숀A,B     용마산로94길 69  서울특별시 중랑구 면목동
1   5000.0        45     신흥맨션   용마산로70길 15-3  서울특별시 중랑구 면목동
2   8000.0        30  대성맨숀A,B     용마산로94길 69  서울특별시 중랑구 면목동
3   5000.0        35     현대맨숀  용마산로94길 44-12  서울특별시 중랑구 면목동
4   5000.0        50     현대맨숀  용마산로94길 44-12  서울특별시 중랑구 면목동"
1126010400,9,29.55,2,2012,"   deposit  pricemon      building           road          dong
0   5000.0        55        세종에코그린     동일로149나길 7  서울특별시 중랑구 묵동
1   2000.0        55    대양(178-19)     동일로160길 33  서울특별시 중랑구 묵동
2   2128.0        12  드림하우스(77-23)   공릉로12나길 14-8  서울특별시 중랑구 묵동
3   3000.0        50          금강빌라  동일로152길 18-12  서울특별시 중랑구 묵동
4   5000.0        40         드림하우스  숙선옹주로3길 20-25  서울특별시 중랑구 묵동"
1126010400,9,29.89,4,2012,"   deposit  pricemon building          road          dong
0   6000.0        50   세종에코그린    동일로149나길 7  서울특별시 중랑구 묵동
1  12000.0        20   은진하우스빌  동일로163길 17-8  서울특별시 중랑구 묵동
2  12000.0        10   은진하우스빌  동일로163길 17-8  서울특별시 중랑구 묵동
3  10000.0        30  천우네오젠1차    중랑역로43길 21  서울특별시 중랑구 묵동
4   1067.0        14     동일케슬    동일로148길 43  서울특별시 중랑구 묵동"
1126010200,7,24,9,2019,"   deposit  pricemon building          road           dong
0   2000.0        75     예지다움     망우로 238-1  서울특별시 중랑구 상봉동
1  10000.0        35  이안채S타워A     면목로94길 13  서울특별시 중랑구 상봉동
2  15000.0        10    대성쉐르빌  면목로92라길 15-2  서울특별시 중랑구 상봉동
3  12000.0        13     상봉타워                서울특별시 중랑구 상봉동
4   3500.0        50    동인씨엘로    면목로92라길 12  서울특별시 중랑구 상봉동"
1126010500,5,15.48,3,2011,"   deposit  pricemon  building           road           dong
0    700.0        40  (474-18)   봉우재로58길 22-9  서울특별시 중랑구 망우동
1   1472.0         2     리츠하우스  용마산로96길 55-21  서울특별시 중랑구 망우동
2   2000.0        35  MAI BAUM    용마산로116길 50  서울특별시 중랑구 망우동
3   4000.0        45      연호빌딩     봉우재로 219-1  서울특별시 중랑구 망우동
4  10000.0         5  (467-23)    용마산로111길 19  서울특별시 중랑구 망우동"
1126010100,12,39.06,5,2017,"   deposit  pricemon   building         road           dong
0   4000.0        80      미소빌리지    면목로79길 20  서울특별시 중랑구 면목동
1   4500.0        80  미소빌리지(8차)    면목로52길 19  서울특별시 중랑구 면목동
2   2000.0        70       스타밸리    면목로49길 59  서울특별시 중랑구 면목동
3   5000.0        60      청우컨스빌    면목로27가길 8  서울특별시 중랑구 면목동
4   2000.0        62  (172-100)  동일로91길 6-12  서울특별시 중랑구 면목동"
1126010100,14,45.02,3,2011,"   deposit  pricemon   building         road           dong
0   5000.0        40      서원펠리스    면목로66길 21  서울특별시 중랑구 면목동
1    500.0        20  미소빌리지(8차)    면목로52길 19  서울특별시 중랑구 면목동
2  13000.0        30     비룡서광빌딩    동일로101길 4  서울특별시 중랑구 면목동
3   2000.0        45       스카이빌    동일로95나길 3  서울특별시 중랑구 면목동
4   9000.0        14       동일빌라  망우로30길 45-8  서울특별시 중랑구 면목동"
1126010100,6,18.49,3,2013,"   deposit  pricemon  building          road           dong
0   3000.0        20     이오하우스     면목로 388-3  서울특별시 중랑구 면목동
1    300.0        45  (620-31)  면목로40길 35-12  서울특별시 중랑구 면목동
2    500.0        40  (1167-3)     겸재로46길 30  서울특별시 중랑구 면목동
3    500.0        45  (595-52)    사가정로51길 37  서울특별시 중랑구 면목동
4   2000.0        30     이데아타운    면목로38가길 20  서울특별시 중랑구 면목동"
1126010100,16,52.51,3,2002,"   deposit  pricemon  building          road           dong
0  14000.0        20      미소지움  동일로109길 11-5  서울특별시 중랑구 면목동
1   7000.0        30  (177-13)     동일로99길 31  서울특별시 중랑구 면목동
2   5000.0        55   청백빌라(A)   면목로79길 8-31  서울특별시 중랑구 면목동
3      0.0        50     금성리치빌    면목천로19길 21  서울특별시 중랑구 면목동
4  14000.0        10    신성하이츠빌     면목로76길 45  서울특별시 중랑구 면목동"
