코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1114016500,8,27.73,9,2019,"   deposit      building         road          dong
0  24500.0  소미골드라인(102동)    마장로18길 20  서울특별시 중구 황학동
1  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
2  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
3  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
4  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동",24630
1114016500,7,23.78,8,2019,"   deposit      building         road          dong
0  23500.0  소미골드라인(102동)    마장로18길 20  서울특별시 중구 황학동
1  23500.0  소미골드라인(102동)    마장로18길 20  서울특별시 중구 황학동
2  20000.0         더큐브II    난계로15길 13  서울특별시 중구 황학동
3  20000.0         더큐브II    난계로15길 13  서울특별시 중구 황학동
4  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동",23265
1114016500,9,29.82,8,2015,"   deposit building       road          dong
0  24000.0  하늘드리움2차  난계로11길 36  서울특별시 중구 황학동
1  23000.0  동광팰리스 Ⅱ  난계로19길 11  서울특별시 중구 황학동
2  24000.0   밸류 에스엘  난계로15길 42  서울특별시 중구 황학동
3  23500.0   밸류 에스엘  난계로15길 42  서울특별시 중구 황학동
4  23500.0   밸류 에스엘  난계로15길 42  서울특별시 중구 황학동",22910
1114016200,8,25.4,4,2015,"   deposit       building         road          dong
0  18900.0         대명풀하우스    다산로18길 45  서울특별시 중구 신당동
1  19500.0          트럼프월드    청구로 104-3  서울특별시 중구 신당동
2  24000.0            블루빌    다산로18길 49  서울특별시 중구 신당동
3  17000.0  와이엘빌딩(YL B/D)   동호로17길 283  서울특별시 중구 신당동
4  24000.0         남산더힐B동  동호로14길 5-32  서울특별시 중구 신당동",19569
1114016200,11,35.79,2,2013,"   deposit               building          road          dong
0  15000.0  신당동 165-39 공동주택 (오영의)  퇴계로88가길 48-8  서울특별시 중구 신당동
1  18500.0                 삼성빌30차      동호로8길 67  서울특별시 중구 신당동
2  19000.0                (413-2)    동호로20다길 28  서울특별시 중구 신당동
3  22000.0                 타워파크주택     다산로20길 45  서울특별시 중구 신당동
4  25000.0                 연희 하이빌      청구로3길 60  서울특별시 중구 신당동",16275
1114017100,13,43.01,4,2003,"   deposit building          road          dong
0  15000.0   궁전빌라2차      중림로2길 26  서울특별시 중구 중림동
1  25000.0   (70-1)     퇴계로74길 22  서울특별시 중구 무학동
2  22000.0      그린빌    동호로7길 47-5  서울특별시 중구 신당동
3   9000.0     세원빌라  동호로11자길 15-1  서울특별시 중구 신당동
4  16000.0   청구205동     다산로24길 69  서울특별시 중구 신당동",17180
1114016200,11,36.84,1,1999,"   deposit        building          road          dong
0  15000.0      (432-1676)  동호로11나길 74-5  서울특별시 중구 신당동
1  12500.0       (432-428)    동호로11나길 73  서울특별시 중구 신당동
2  12000.0  훼미리타운(432-604)    동호로11라길 40  서울특별시 중구 신당동
3  15000.0            승훈빌라    동호로11마길 17  서울특별시 중구 신당동
4  10000.0           동산타워빌    동호로11아길 13  서울특별시 중구 신당동",13630
1114016500,8,27.81,9,2018,"   deposit      building         road          dong
0  24500.0  소미골드라인(102동)    마장로18길 20  서울특별시 중구 황학동
1  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
2  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
3  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
4  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동",23869.25
1114014400,6,18.29,2,2001,"   deposit   building          road            dong
0   5000.0        써니빌    동호로25가길 45  서울특별시 중구 장충동2가
1   7000.0       경훈빌라  동호로25길 37-54  서울특별시 중구 장충동2가
2   5500.0  (193-155)     동호로25길 47  서울특별시 중구 장충동2가
3   5500.0  (193-155)     동호로25길 47  서울특별시 중구 장충동2가
4   9000.0       서진빌라     동호로 290-5  서울특별시 중구 장충동2가",6736.916667
1114016200,9,29.68,3,2017,"   deposit       building          road          dong
0  21000.0          진흥펠리체  다산로33라길 15-7  서울특별시 중구 신당동
1  24500.0          진흥펠리체  다산로33라길 15-7  서울특별시 중구 신당동
2  24000.0            해비치     다산로31길 55  서울특별시 중구 신당동
3  22000.0  신당지음(366-148)       다산로4길 7  서울특별시 중구 신당동
4  24000.0        (52-54)   퇴계로80길 50-6  서울특별시 중구 신당동",22322.5
1114016200,21,70.78,3,1990,"   deposit   building          road          dong
0  24000.0   백룡 퍼시픽맨션      다산로6길 36  서울특별시 중구 신당동
1  27000.0  한양주택 (가동)     다산로31길 61  서울특별시 중구 신당동
2  28000.0      현대파레스  퇴계로88가길 8-21  서울특별시 중구 신당동
3  16000.0  (346-491)      동호로8라길 8  서울특별시 중구 신당동
4  26000.0     영동 하이츠      다산로6길 25  서울특별시 중구 신당동",24410
1114016200,16,54.27,3,2012,"   deposit   building         road          dong
0  33000.0      세종빌리지    동호로15길 95  서울특별시 중구 신당동
1  20000.0      약수아이빌    동호로8가길 30  서울특별시 중구 신당동
2  34000.0       준아트빌   동호로17길 240  서울특별시 중구 신당동
3  29500.0   (333-59)    다산로20길 25  서울특별시 중구 신당동
4  26000.0  (330-218)  청구로3나길 7-12  서울특별시 중구 신당동",28600
1114016500,8,26.19,2,2019,"   deposit building         road          dong
0  21000.0     베네스트  난계로11길 18-1  서울특별시 중구 황학동
1  21500.0     베네스트  난계로11길 18-1  서울특별시 중구 황학동
2  25000.0  동원스위트신당    청구로21길 42  서울특별시 중구 신당동
3  25000.0  동원스위트신당    청구로21길 42  서울특별시 중구 신당동
4  22000.0     베네스트  난계로11길 18-7  서울특별시 중구 황학동",21885
1114016500,7,23.78,9,2019,"   deposit      building         road          dong
0  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
1  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
2  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
3  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
4  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동",23350
1114016200,5,16.1,2,2012,"   deposit   building           road          dong
0   7000.0   (393-15)   장충단로8길 59-10  서울특별시 중구 신당동
1  13500.0  (340-101)      다산로16길 13  서울특별시 중구 신당동
2  10500.0   (354-16)      동호로11나길 8  서울특별시 중구 신당동
3  11900.0      큐브하우스  동호로17길 252-15  서울특별시 중구 신당동
4  15000.0  (340-101)      다산로16길 13  서울특별시 중구 신당동",8725
1114014300,6,20.76,5,2019,"   deposit    building       road            dong
0  26000.0      트레저빌장충  장충단로8나길 2  서울특별시 중구 장충동1가
1  24700.0  VALUE SL Ⅱ   필동로1길 17   서울특별시 중구 필동3가
2  24000.0  VALUE SL Ⅱ   필동로1길 17   서울특별시 중구 필동3가
3  24000.0  VALUE SL Ⅱ   필동로1길 17   서울특별시 중구 필동3가
4  24000.0  VALUE SL Ⅱ   필동로1길 17   서울특별시 중구 필동3가",16843
1114014400,18,58.13,2,2000,"   deposit    building          road            dong
0   6500.0        동원빌라  동호로25가길 31-1  서울특별시 중구 장충동2가
1  19000.0   (193-151)     동호로25길 43  서울특별시 중구 장충동2가
2   8500.0        한성빌라   동호로25길 23-4  서울특별시 중구 장충동2가
3  23000.0        상원빌라     동호로25길 23  서울특별시 중구 장충동2가
4  20000.0  힐탑세라믹빌라 비동  동호로25가길 13-1  서울특별시 중구 장충동2가",12293
1114014600,18,58.91,3,2015,"   deposit building           road            dong
0  28000.0  (217-2)  장충단로8가길 18-13  서울특별시 중구 광희동2가
1  29000.0  (217-2)  장충단로8가길 18-13  서울특별시 중구 광희동2가
2  30000.0     레이나빌     장충단로8나길 21  서울특별시 중구 장충동1가
3  18000.0      쌍림동      퇴계로54길 16    서울특별시 중구 쌍림동
4  23000.0     상원빌라      동호로25길 23  서울특별시 중구 장충동2가",28052
