코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1171010500,11,35.13,2,2013,"   deposit   building           road           dong
0  21000.0   (150-10)  석촌호수로18길 23-6  서울특별시 송파구 석촌동
1  23000.0  우노하우스(2동)       삼학사로8길 4  서울특별시 송파구 석촌동
2  22000.0    (269-9)    가락로11길 8-11  서울특별시 송파구 석촌동
3  21500.0  SkyPalace     송파대로39길 28  서울특별시 송파구 석촌동
4  20000.0     (7-12)  백제고분로33길 13-4  서울특별시 송파구 석촌동",20809
1171011100,7,23.17,3,2019,"   deposit  building            road           dong
0  17000.0     하나파크빌      위례성대로6길 27  서울특별시 송파구 방이동
1  19500.0  (156-13)       오금로23길 47  서울특별시 송파구 방이동
2  19500.0  (156-13)       오금로23길 47  서울특별시 송파구 방이동
3  18000.0  (188-10)   양재대로71길 20-24  서울특별시 송파구 방이동
4  19000.0     리치하우스  백제고분로48나길 3-17  서울특별시 송파구 방이동",17285
1171010100,23,77.18,4,2004,"   deposit       building           road           dong
0  35000.0  닛시아트빌(315-18)  백제고분로18길 8-24  서울특별시 송파구 잠실동
1  40000.0       (231-21)    백제고분로15길 25  서울특별시 송파구 잠실동
2  22000.0        (235-1)       삼전로7길 29  서울특별시 송파구 잠실동
3  32000.0       (304-25)    도곡로62길 5-36  서울특별시 송파구 잠실동
4  17000.0           삼형빌딩    백제고분로19길 16  서울특별시 송파구 잠실동",32940
1171010500,12,40.91,3,2003,"   deposit  building           road           dong
0  18000.0      레이크빌    송파대로39길 5-1  서울특별시 송파구 석촌동
1  19000.0      레이크빌    송파대로39길 5-1  서울특별시 송파구 석촌동
2  18500.0  (155-12)  석촌호수로18길 15-7  서울특별시 송파구 석촌동
3  21000.0   (238-3)      삼학사로6길 33  서울특별시 송파구 석촌동
4  21000.0   (238-3)      삼학사로6길 33  서울특별시 송파구 석촌동",18760.66667
1171010800,9,29.96,5,2019,"   deposit building         road           dong
0  25000.0  문정 퍼스티안      새말로 151  서울특별시 송파구 문정동
1  26000.0     센트럴인      송이로 242  서울특별시 송파구 문정동
2  28000.0  (78-10)   새말로10길 8-1  서울특별시 송파구 문정동
3  25500.0     문정빌라    동남로8길 7-8  서울특별시 송파구 문정동
4  22500.0       더홈  송이로36길 62-7  서울특별시 송파구 문정동",25817.5
1171010700,12,38.11,4,2017,"   deposit building          road           dong
0  22000.0    이안팰리스     송이로15길 44  서울특별시 송파구 가락동
1  26000.0     예다인빌  송이로17길 54-24  서울특별시 송파구 가락동
2  31000.0    미성하르딘   오금로34길 4-20  서울특별시 송파구 가락동
3  30000.0    유진빌리지      동남로3길 11  서울특별시 송파구 가락동
4  31000.0     상상프리     오금로44길 21  서울특별시 송파구 가락동",24325
1171010500,19,62.08,3,2001,"   deposit building          road           dong
0  27500.0   신중앙슈퍼빌    삼학사로14길 20  서울특별시 송파구 석촌동
1  31300.0   다산하이츠빌     가락로15길 34  서울특별시 송파구 석촌동
2  33000.0    서광아트빌   석촌호수로20길 29  서울특별시 송파구 석촌동
3  27000.0  (166-4)  백제고분로37가길 18  서울특별시 송파구 석촌동
4  16000.0    (8-4)    삼전로8길 4-21  서울특별시 송파구 삼전동",26816.5
1171011300,20,65.28,2,2007,"   deposit   building          road           dong
0  25000.0     (92-5)  중대로40길 20-20  서울특별시 송파구 오금동
1  20000.0     (92-5)  중대로40길 20-20  서울특별시 송파구 오금동
2  27000.0     (92-5)  중대로40길 20-20  서울특별시 송파구 오금동
3  28000.0       에버그린  중대로40길 20-16  서울특별시 송파구 오금동
4  15000.0  엘리시아(122)   동남로26길 35-1  서울특별시 송파구 오금동",24762
1171010400,10,33.41,5,2016,"   deposit  building          road           dong
0  23000.0  (189-10)   송파대로36가길 14  서울특별시 송파구 송파동
1  25000.0     진흥펠리체    송파대로40길 12  서울특별시 송파구 송파동
2  28000.0   욱빈ID힐타움     가락로18길 15  서울특별시 송파구 송파동
3  26000.0    111-10     가락로21길 33  서울특별시 송파구 송파동
4  28000.0       골든빌  백제고분로41길 5-4  서울특별시 송파구 송파동",26367.5
1171010800,13,44.19,3,2019,"   deposit    building        road           dong
0  33000.0  The Home 6  새말로10길 3-1  서울특별시 송파구 문정동
1  36500.0        우신캐슬  새말로6길 24-1  서울특별시 송파구 문정동
2  36500.0        우신캐슬  새말로6길 24-1  서울특별시 송파구 문정동
3  33000.0  The Home 6  새말로10길 3-1  서울특별시 송파구 문정동
4  36000.0     문정 퍼스티안     새말로 151  서울특별시 송파구 문정동",34653
1171010700,8,26.5,2,2017,"   deposit       building          road           dong
0  23000.0          파크에비뉴  송이로17길 46-20  서울특별시 송파구 가락동
1  17800.0  까사리즈(CASALIZ)  동남로11길 25-13  서울특별시 송파구 가락동
2  23000.0          이든하우스     송이로17길 58  서울특별시 송파구 가락동
3  13000.0        (50-10)     송이로17길 11  서울특별시 송파구 가락동
4  25200.0          이든하우스     송이로17길 58  서울특별시 송파구 가락동",21742.83333
1171010800,13,43.65,5,2019,"   deposit building         road           dong
0  39000.0  문정 퍼스티안      새말로 151  서울특별시 송파구 문정동
1  36000.0  문정 퍼스티안      새말로 151  서울특별시 송파구 문정동
2  31000.0    지성홈타운  새말로17길 16-1  서울특별시 송파구 문정동
3  34000.0   에스디펠리채  새말로15길 16-1  서울특별시 송파구 문정동
4  31000.0  벤틀리 하우스     문정로4길 22  서울특별시 송파구 문정동",37184.75
1171011400,24,78.19,2,2002,"   deposit    building        road           dong
0  24000.0  전원빌트타운101동   마천로61나길 6  서울특별시 송파구 마천동
1  20000.0   여명아트빌102동  성내천로 328-6  서울특별시 송파구 마천동
2  22000.0  전원빌트타운102동   마천로61나길 4  서울특별시 송파구 마천동
3  22000.0  전원빌트타운102동   마천로61나길 4  서울특별시 송파구 마천동
4  25000.0       금성빌라트    마천로63길 2  서울특별시 송파구 마천동",23024
1171010800,22,73.62,4,2001,"   deposit building         road           dong
0  27000.0   (60-2)    송파대로18길 1  서울특별시 송파구 문정동
1  27000.0   (60-2)    송파대로18길 1  서울특별시 송파구 문정동
2  17000.0     문정캐슬   동남로2길 5-13  서울특별시 송파구 문정동
3  26000.0  (103-9)  동남로3길 11-11  서울특별시 송파구 가락동
4  28000.0     한남파크   양재대로62길 21  서울특별시 송파구 가락동",27865.33333
1171010500,9,29.57,4,2019,"   deposit      building          road           dong
0  23500.0         엘 하우스      삼학사로8길 3  서울특별시 송파구 석촌동
1  29000.0  욱빈힐타움(263-4)   가락로11길 27-3  서울특별시 송파구 석촌동
2  28000.0         엘 하우스      삼학사로8길 3  서울특별시 송파구 석촌동
3  27000.0         13-16  백제고분로33길 3-8  서울특별시 송파구 석촌동
4  25000.0      (230-18)     삼학사로8길 23  서울특별시 송파구 석촌동",27862.87302
