코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1138010700,9,29.15,2,2012,"   deposit       building         road           dong
0  12000.0        (94-27)  백련산로14길 7-6  서울특별시 은평구 응암동
1  16000.0  첼라넥스빌(582-12)   불광천길 420-9  서울특별시 은평구 응암동
2  10000.0          개울가주택  응암로29길 25-1  서울특별시 은평구 응암동
3  15000.0          임창에버빌    은평로10길 11  서울특별시 은평구 응암동
4  12000.0        백련산파크타운    백련산로4길 19  서울특별시 은평구 응암동",13017.13
1138010200,9,29.74,4,2019,"   deposit building          road           dong
0  25000.0      다베로    서오릉로2길 7-1  서울특별시 은평구 녹번동
1  21000.0       예랑     통일로63길 10  서울특별시 은평구 녹번동
2  25000.0      다베로    서오릉로2길 7-1  서울특별시 은평구 녹번동
3  25000.0      다베로    서오릉로2길 7-1  서울특별시 은평구 녹번동
4  16000.0   일광스카이빌  진흥로12나길 1-11  서울특별시 은평구 녹번동",24088
1138010600,23,75.75,4,2002,"   deposit        building          road           dong
0  17400.0            인성빌라    진흥로11길 8-6  서울특별시 은평구 대조동
1  19000.0            청우주택   서오릉로8길 9-20  서울특별시 은평구 대조동
2  16000.0  태경쉐르빌(172-135)     역말로 117-1  서울특별시 은평구 대조동
3  23000.0          명성골든빌B  갈현로11길 12-22  서울특별시 은평구 구산동
4  20000.0            순그린빌   연서로13길 5-17  서울특별시 은평구 구산동",21089.66667
1138010700,9,28.65,4,2018,"   deposit building          road           dong
0  20500.0    보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동
1  20400.0    보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동
2  21500.0    보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동
3  22200.0   진성 라온빌   응암로9길 16-15  서울특별시 은평구 응암동
4  15000.0    태경쉐르빌    가좌로7길 9-12  서울특별시 은평구 응암동",20105.83333
1138010200,17,56.42,4,2001,"   deposit        building         road           dong
0  13000.0        신진빌라(A동)  서오릉로4길 7-22  서울특별시 은평구 녹번동
1  13500.0    참솔빌라(131-39)    진흥로12가길 8  서울특별시 은평구 녹번동
2  15000.0  명남하이츠빌(29-109)  통일로57길 10-6  서울특별시 은평구 녹번동
3  17000.0     에이원빌라(42-7)    통일로 625-6  서울특별시 은평구 녹번동
4  20000.0  명남하이츠빌(29-208)  통일로57길 10-4  서울특별시 은평구 녹번동",14504
1138010800,9,29.91,5,2011,"   deposit      building         road           dong
0  18500.0         이룸뉴캐슬  연서로16길 9-10  서울특별시 은평구 역촌동
1  18000.0  에덴하우스(42-11)      진흥로1길 6  서울특별시 은평구 역촌동
2  14000.0       JE편안한세상  진흥로7가길 3-19  서울특별시 은평구 역촌동
3  12000.0        일성아크로빌  갈현로15길 7-17  서울특별시 은평구 역촌동
4  15000.0       호림리슈빌2차    진흥로9길 9-1  서울특별시 은평구 역촌동",17232
1138010400,16,53.2,2,2002,"   deposit       building          road           dong
0  19000.0           일성타운    갈현로29길 8-6  서울특별시 은평구 갈현동
1  13000.0  대주드림빌(262-31)  갈현로37길 20-23  서울특별시 은평구 갈현동
2  15000.0     삼성은혜타운(B동)     갈현로33길 48  서울특별시 은평구 갈현동
3  15000.0          정우쉐르빌     갈현로37길 41  서울특별시 은평구 갈현동
4  15400.0             가원  연서로29길 22-16  서울특별시 은평구 갈현동",15437
1138010400,20,66.14,5,2006,"   deposit     building          road           dong
0   5000.0       금호베스트빌     갈현로25길 24  서울특별시 은평구 갈현동
1   1000.0        웰빙하우스  갈현로41가길 27-1  서울특별시 은평구 갈현동
2  19300.0  대성빌라(20-25)   연서로11길 12-4  서울특별시 은평구 구산동
3  16000.0     백마빌리지(B)  통일로82나길 10-8  서울특별시 은평구 불광동
4  18000.0        인욱빌2차  갈현로17나길 36-3  서울특별시 은평구 구산동",7407
1138011000,12,40.52,2,1995,"   deposit      building         road           dong
0  10000.0   윤성빌라(203-9)  증산로7길 27-12  서울특별시 은평구 증산동
1   9500.0  신사맨션(337-32)  증산로17길 6-42  서울특별시 은평구 신사동
2  13000.0     우진빌라(5-8)  은평로3가길 22-7  서울특별시 은평구 신사동
3   5000.0       (92-88)   증산로9길 44-7  서울특별시 은평구 증산동
4   9000.0   운봉빌라(24-43)   증산로23길 3-3  서울특별시 은평구 신사동",10353.75
1138010700,9,29.96,4,2017,"   deposit building          road           dong
0  21000.0      예지움     응암로 322-4  서울특별시 은평구 응암동
1  15000.0    태경쉐르빌    가좌로7길 9-12  서울특별시 은평구 응암동
2  22200.0   진성 라온빌   응암로9길 16-15  서울특별시 은평구 응암동
3  21500.0    보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동
4  22000.0    한주파크빌  은평로12길 18-12  서울특별시 은평구 응암동",18928.8
1138010800,12,40.22,4,1996,"   deposit building         road           dong
0   8000.0    거성빌라트   연서로2길 5-17  서울특별시 은평구 역촌동
1  11000.0     명신주택  연서로14길 5-14  서울특별시 은평구 역촌동
2  11000.0    동원궁빌라      연서로2길 5  서울특별시 은평구 역촌동
3  13500.0     한솔빌라   진흥로7길 21-1  서울특별시 은평구 역촌동
4  12000.0   방배그린빌라  연서로16길 18-1  서울특별시 은평구 역촌동",10824
1138010800,16,54.28,3,2017,"   deposit    building          road           dong
0  27300.0  다원빌(78-23)    갈현로5길 6-10  서울특별시 은평구 역촌동
1  25000.0  로뎀빌(25-47)      진흥로7길 14  서울특별시 은평구 역촌동
2  25000.0       금강아트빌      갈현로4길 23  서울특별시 은평구 역촌동
3  18000.0       도시에 빌  연서로14길 21-13  서울특별시 은평구 역촌동
4  10000.0      리치에비뉴Ⅰ      진흥로3길 12  서울특별시 은평구 역촌동",25975.36
1138010700,20,66.1,2,2002,"   deposit building         road           dong
0  18000.0    협신멕스빌   응암로9길 11-6  서울특별시 은평구 응암동
1  20000.0     경성맨션  응암로29길 11-7  서울특별시 은평구 응암동
2  20500.0  재천 베스트홈   연서로16길 9-8  서울특별시 은평구 역촌동
3  20500.0  재천 베스트홈   연서로16길 9-8  서울특별시 은평구 역촌동
4  20000.0    대신쉐르빌       역말로 58  서울특별시 은평구 역촌동",18936
