코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1123010600,17,56.4,1,1982,"   deposit   building          road            dong
0  10000.0  광명(447-2)   장한로8길 23-19  서울특별시 동대문구 장안동
1  15000.0  제일(338-1)     장한로24길 40  서울특별시 동대문구 장안동
2  17000.0  서광(394-2)  답십리로66길 89-4  서울특별시 동대문구 장안동
3  18000.0  오복(299-1)     장한로33길 20  서울특별시 동대문구 장안동
4  16000.0  국일(106-6)       한천로 210  서울특별시 동대문구 장안동",12226.66667
1123010400,9,28.7,4,2017,"   deposit building          road            dong
0  18500.0   213-18   답십리로23길 110  서울특별시 동대문구 전농동
1  20050.0   213-18   답십리로23길 110  서울특별시 동대문구 전농동
2  18500.0   213-18   답십리로23길 110  서울특별시 동대문구 전농동
3  22000.0      모두가  서울시립대로16길 11  서울특별시 동대문구 전농동
4  20000.0  멘토하우스나동   전농로37길 13-6  서울특별시 동대문구 전농동",18410.5
1123010400,4,12.08,2,2012,"   deposit   building          road            dong
0   8000.0     드림하우스Ⅱ  서울시립대로12길 20  서울특별시 동대문구 전농동
1   7000.0       은덕지가  전농로38라길 10-2  서울특별시 동대문구 전농동
2   7500.0  (130-128)  서울시립대로28길 22  서울특별시 동대문구 전농동
3   8000.0     드림하우스Ⅱ  서울시립대로12길 20  서울특별시 동대문구 전농동
4   7000.0       은덕지가  전농로38라길 10-2  서울특별시 동대문구 전농동",7854
1123010900,4,12.16,2,2012,"   deposit   building          road            dong
0   7100.0  (286-208)  망우로16길 43-11  서울특별시 동대문구 휘경동
1   8000.0   (308-35)     망우로12길 43  서울특별시 동대문구 휘경동
2   6000.0      엘림하우스    망우로12가길 14  서울특별시 동대문구 휘경동
3   8000.0   (286-12)  망우로16길 49-19  서울특별시 동대문구 휘경동
4   7000.0       서문빌딩     망우로16길 46  서울특별시 동대문구 휘경동",7133
1123010400,10,31.71,6,2017,"   deposit      building          road            dong
0  18500.0      (213-12)  서울시립대로16길 26  서울특별시 동대문구 전농동
1  19000.0      (213-12)  서울시립대로16길 26  서울특별시 동대문구 전농동
2  18000.0         이도인빌딩      사가정로 200  서울특별시 동대문구 전농동
3  20000.0  현대캐슬(127-38)  서울시립대로23길 18  서울특별시 동대문구 전농동
4  27000.0           진성빌   서울시립대로19길 9  서울특별시 동대문구 전농동",19710
1123010400,9,28.59,2,2019,"   deposit   building         road            dong
0  18000.0      하이프라자  전농로37길 33-1  서울특별시 동대문구 전농동
1  18000.0      하이프라자  전농로37길 33-1  서울특별시 동대문구 전농동
2  18000.0    더가온102동    전농로31길 52  서울특별시 동대문구 전농동
3  25000.0      아티움전농   전농로37나길 28  서울특별시 동대문구 전농동
4  17000.0  (103-377)    전농로37길 36  서울특별시 동대문구 전농동",18030
1123010600,14,45.22,3,2015,"   deposit building          road            dong
0  19000.0    부영펠리스    천호대로91길 45  서울특별시 동대문구 장안동
1  26500.0     더헤리움      한천로6길 34  서울특별시 동대문구 장안동
2  27000.0    내일파크빌    한천로22길 6-5  서울특별시 동대문구 장안동
3  26000.0    거성팰리스  답십리로66길 75-6  서울특별시 동대문구 장안동
4  16500.0      청하빌   사가정로 276-10  서울특별시 동대문구 장안동",21214.16667
1123010400,16,53.06,4,2019,"   deposit      building          road            dong
0  29000.0          예원캐슬  서울시립대로25길 14  서울특별시 동대문구 전농동
1  22000.0       더가온101동     전농로31길 56  서울특별시 동대문구 전농동
2  13000.0    DH팰리스(9-4)    사가정로20길 48  서울특별시 동대문구 전농동
3  25000.0  세종캐슬(127-35)  서울시립대로23길 10  서울특별시 동대문구 전농동
4  25000.0  세종캐슬(127-35)  서울시립대로23길 10  서울특별시 동대문구 전농동",27620
1123010600,11,37.69,2,2011,"   deposit building         road            dong
0  21000.0   건양스위트룸   천호대로87길 35  서울특별시 동대문구 장안동
1  16000.0    경인빌리지   장안벚꽃로3길 20  서울특별시 동대문구 장안동
2  18000.0      블루빌  답십리로69가길 11  서울특별시 동대문구 장안동
3  16000.0    경인빌리지   장안벚꽃로3길 20  서울특별시 동대문구 장안동
4  17850.0      블루빌  답십리로69가길 11  서울특별시 동대문구 장안동",19570
1123010300,20,64.57,5,2001,"   deposit   building          road            dong
0  22400.0   성일빌라113동  왕산로23가길 13-5  서울특별시 동대문구 제기동
1  20000.0  (1211-17)    고산자로62길 13  서울특별시 동대문구 제기동
2  18000.0  (1211-17)    고산자로62길 13  서울특별시 동대문구 제기동
3  12000.0       보성빌딩       회기로2길 3  서울특별시 동대문구 제기동
4  22000.0       동원빌딩      회기로 16-1  서울특별시 동대문구 제기동",19517.33333
