코드,평수,전용면적(㎡),층,건축년도,predicted
1159010700,22,73.2,3,2009,"   deposit  pricemon   building          road           dong
0  23000.0        48      태영아트빌  남부순환로263길 34  서울특별시 동작구 사당동
1  30000.0        20      대림아트빌    동작대로41길 14  서울특별시 동작구 동작동
2  20000.0        35  (1003-24)  동작대로19길 56-6  서울특별시 동작구 사당동
3  10000.0        60      동성파크빌  남부순환로257길 28  서울특별시 동작구 사당동
4  10000.0        45        리치빌  남부순환로257길 35  서울특별시 동작구 사당동"
1159010700,5,17.9,3,2015,"   deposit  pricemon       building           road           dong
0   3000.0        50         141-48      사당로29가길 6  서울특별시 동작구 사당동
1   4000.0        45  드림하우스(161-59)    사당로29길 46-3  서울특별시 동작구 사당동
2   2000.0        55             다올       사당로8길 35  서울특별시 동작구 사당동
3   2000.0        55           더프라임  남부순환로265가길 27  서울특별시 동작구 사당동
4   1000.0        50           동원주택      사당로20길 52  서울특별시 동작구 사당동"
1159010200,24,80.68,-1,1995,"   deposit  pricemon       building          road            dong
0  10000.0        30    금정빌라(324-9)     상도로45길 94  서울특별시 동작구 상도1동
1   1000.0        30          훼미리빌라    양녕로25가길 24   서울특별시 동작구 상도동
2  10000.0        70  두성빌라트(279-36)     양녕로23길 98   서울특별시 동작구 상도동
3     50.0        41          한빛빌라트  장승배기로16길 131  서울특별시 동작구 노량진동
4  10000.0        50  반석주택(299-142)     국사봉10길 23   서울특별시 동작구 상도동"
1159010700,6,18.38,3,2002,"   deposit  pricemon                building           road           dong
0   1000.0        45                    문현빌라      사당로16마길 9  서울특별시 동작구 사당동
1  10000.0        10  벧엘빌리지(224-7번지224-78번지)  사당로16가길 100-1  서울특별시 동작구 사당동
2  10000.0        10  벧엘빌리지(224-7번지224-78번지)  사당로16가길 100-1  서울특별시 동작구 사당동
3   2000.0        48                    일성주택    동작대로13길 6-9  서울특별시 동작구 사당동
4  10000.0        27               (1026-21)   사당로26가길 24-6  서울특별시 동작구 사당동"
1159010200,4,13.5,2,2013,"   deposit  pricemon building         road           dong
0   2000.0        40    해피하우스   성대로5길 40-2  서울특별시 동작구 상도동
1   1000.0        42     이편한빌  장승배기로5길 5-8  서울특별시 동작구 상도동
2   2000.0        40   홈인레지던스  상도로30길 73-1  서울특별시 동작구 상도동
3   2000.0        50   주원VILL   상도로34나길 22  서울특별시 동작구 상도동
4   3000.0        50    제이플러스    상도로61길 72  서울특별시 동작구 상도동"
1159010100,20,65.13,1,2002,"   deposit  pricemon   building        road            dong
0  11000.0        55  상도그린힐(1차)   성대로10길 66   서울특별시 동작구 상도동
1   5000.0        60     한마음빌B동  국사봉길 21-14   서울특별시 동작구 상도동
2   9000.0        50        한울집     만양로1길 9   서울특별시 동작구 상도동
3   5000.0        30      파인하우스    등용로4길 70  서울특별시 동작구 노량진동
4   7000.0        80       제일빌라   상도로52길 12   서울특별시 동작구 상도동"
1159010900,28,92.79,3,2004,"   deposit  pricemon building          road            dong
0   3000.0        33    보아스원빌  여의대방로22사길 38  서울특별시 동작구 신대방동
1  15000.0        50    고합하이빌  남부순환로259길 10   서울특별시 동작구 사당동
2  10000.0        80    그린파크빌    사당로16자길 37   서울특별시 동작구 사당동
3   4800.0        70     타워맨션       대방동길 34   서울특별시 동작구 대방동
4  23000.0        48    태영아트빌  남부순환로263길 34   서울특별시 동작구 사당동"
1159010200,7,23.93,4,2014,"   deposit  pricemon      building       road           dong
0  10000.0        15            푸움  상도로13라길 7  서울특별시 동작구 상도동
1  10000.0        12            푸움  상도로13라길 7  서울특별시 동작구 상도동
2   4000.0        60        474-14  상도로54길 29  서울특별시 동작구 상도동
3   1000.0        55  리치빌(299-168)   국사봉6길 22  서울특별시 동작구 상도동
4  10000.0        25  리치빌(299-168)   국사봉6길 22  서울특별시 동작구 상도동"
1159010700,4,12.42,5,2015,"   deposit  pricemon         building          road           dong
0   1000.0        60  사당휴브리지(206-127)       사당로 158  서울특별시 동작구 사당동
1   2000.0        50  사당휴브리지(206-127)       사당로 158  서울특별시 동작구 사당동
2   2000.0        50         (318-80)     사당로18길 17  서울특별시 동작구 사당동
3    500.0        47         (318-80)     사당로18길 17  서울특별시 동작구 사당동
4   3000.0        70          SS.home  동작대로19길 30-4  서울특별시 동작구 사당동"
1159010200,21,68.94,1,1984,"   deposit  pricemon       building        road            dong
0   5000.0        70           동도빌라  상도로13나길 37   서울특별시 동작구 상도동
1      0.0        10  정경연립(244-125)   성대로19길 24   서울특별시 동작구 상도동
2   5000.0        20           대광빌라     양녕로 216   서울특별시 동작구 상도동
3   5000.0        25           대광빌라     양녕로 216   서울특별시 동작구 상도동
4   2000.0        30  신우맨숀(294-358)    등용로4길 38  서울특별시 동작구 노량진동"
