코드,평,전용면적(㎡),층,건축년도,predicted
1120011100,6,19.14,-1,1995,"   deposit  pricemon   building           road             dong
0    500.0        30   (167-74)    행당로1길 12-27  서울특별시 성동구 금호동1가
1   1000.0        60  (128-461)     고산자로8다길 46    서울특별시 성동구 행당동
2   1000.0        25   (265-10)  독서당로63길 31-11    서울특별시 성동구 응봉동
3   3000.0        30   (167-59)     행당로1길 12-5  서울특별시 성동구 금호동1가
4   2000.0        47     (70-0)    금호로16길 10-4  서울특별시 성동구 금호동1가"
1120010400,4,14.6,2,2012,"   deposit  pricemon    building         road           dong
0   3000.0        44         로젠빌  왕십리로28가길 15  서울특별시 성동구 도선동
1   8300.0         5  ELIM HOUSE  청계천로12다길 13  서울특별시 성동구 마장동
2   3500.0        35    (399-57)  마조로15길 17-5  서울특별시 성동구 마장동
3   1000.0        53          모아    마조로12길 14  서울특별시 성동구 마장동
4   1000.0        48    (801-11)    마조로15길 17  서울특별시 성동구 마장동"
1120010700,16,51.51,2,1992,"   deposit  pricemon  building         road           dong
0   1000.0        65  (265-32)  독서당로59나길 24  서울특별시 성동구 응봉동
1   3000.0        55      소망빌라  독서당로60가길 20  서울특별시 성동구 응봉동
2      0.0        30  (265-21)  독서당로59다길 14  서울특별시 성동구 응봉동
3   4000.0        70      그린빌라  독서당로62가길 45  서울특별시 성동구 응봉동
4    500.0        25  (265-32)  독서당로59나길 24  서울특별시 성동구 응봉동"
1120010600,7,22.44,2,2019,"   deposit  pricemon  building        road           dong
0  20000.0        30      드림캐슬      마조로 63  서울특별시 성동구 마장동
1   1000.0        60  (793-24)  마조로16길 3-1  서울특별시 성동구 마장동
2   5000.0        60      드림캐슬      마조로 63  서울특별시 성동구 마장동
3   1000.0        60      세경빌딩     사근동길 53  서울특별시 성동구 사근동
4   2000.0        80       에버빌     무학로6길 2  서울특별시 성동구 도선동"
1120011800,7,22.32,2,1997,"   deposit  pricemon  building         road             dong
0   6000.0        30        성수   뚝섬로 420-35  서울특별시 성동구 성수동2가
1   2000.0        40  (66-145)    송정10길 5-1    서울특별시 성동구 송정동
2  10000.0        17      금강빌라  성덕정길 129-29  서울특별시 성동구 성수동2가
3  10000.0        20      현대빌라   둘레9나길 6-12  서울특별시 성동구 성수동2가
4  10000.0        30  영동주택1,2동   왕십리로4가길 14  서울특별시 성동구 성수동1가"
1120011100,8,26.4,1,2019,"   deposit  pricemon  building       road             dong
0   2000.0        70  (13-143)     상원8길 4  서울특별시 성동구 성수동1가
1   4000.0        70    위더스하임Ⅱ   뚝섬로3가길 7  서울특별시 성동구 성수동1가
2   3000.0        77    위더스하임Ⅰ  뚝섬로3나길 20  서울특별시 성동구 성수동1가
3   2500.0        70   JS해피하우스   동호로 99-2  서울특별시 성동구 금호동4가
4  10100.0        50      하이츠빌  장터5길 34-4  서울특별시 성동구 금호동3가"
1120011400,19,62.31,2,1978,"   deposit  pricemon building        road             dong
0  15000.0        10     삼원빌라  연무장길 52-10  서울특별시 성동구 성수동2가
1   5000.0        30     성수연립    성덕정21길 3  서울특별시 성동구 성수동2가
2   9000.0        40     성수타운  성덕정5길 18-2  서울특별시 성동구 성수동1가
3  12000.0        30     공영연립  성덕정길 25-60  서울특별시 성동구 성수동1가
4   7000.0        25     성동상가   성덕정15길 12  서울특별시 성동구 성수동2가"
1120010700,26,86.1,3,2004,"   deposit  pricemon building        road           dong
0   3500.0        50   (1-36)  마조로9길 16-6  서울특별시 성동구 행당동
1   3500.0        35   (1-36)  마조로9길 16-6  서울특별시 성동구 행당동
2   3000.0        40   (1-36)  마조로9길 16-6  서울특별시 성동구 행당동
3    500.0        50   (1-72)   마조로9길 8-3  서울특별시 성동구 행당동
4   6000.0       105     행당빌라    마조로 41-1  서울특별시 성동구 행당동"
1120011400,12,41.02,2,2003,"   deposit  pricemon  building         road             dong
0   5000.0        70     세움그린빌    성덕정19길 18  서울특별시 성동구 성수동2가
1  10000.0        20  (1322-1)    매봉길 20-24  서울특별시 성동구 금호동4가
2   3000.0        50        성수     성덕정길 119  서울특별시 성동구 성수동2가
3   6000.0        30        성수   뚝섬로 420-35  서울특별시 성동구 성수동2가
4  10000.0        17      금강빌라  성덕정길 129-29  서울특별시 성동구 성수동2가"
1120011400,10,31.46,3,2001,"   deposit  pricemon  building         road             dong
0   4000.0        40    대건하이츠빌  상원10다길 18-4  서울특별시 성동구 성수동1가
1  15000.0        15  (1380-0)       장터길 26  서울특별시 성동구 금호동4가
2   6000.0        30        성수   뚝섬로 420-35  서울특별시 성동구 성수동2가
3   3000.0        35    (98-2)   성덕정3길 6-30  서울특별시 성동구 성수동1가
4  10000.0        20  (1322-1)    매봉길 20-24  서울특별시 성동구 금호동4가"
1120011500,13,42.3,1,1996,"   deposit  pricemon  building          road             dong
0   2000.0        70   제성아트빌B동    둘레9나길 26-7  서울특별시 성동구 성수동2가
1  10000.0        17      금강빌라   성덕정길 129-29  서울특별시 성동구 성수동2가
2   3000.0        72      세우빌라  아차산로7길 15-16  서울특별시 성동구 성수동2가
3  10000.0        30  영동주택1,2동    왕십리로4가길 14  서울특별시 성동구 성수동1가
4   2000.0        40  (66-145)     송정10길 5-1    서울특별시 성동구 송정동"
