코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1111010900,11,35.2,1,2001,"   deposit   building          road           dong
0  14000.0  ClassicVL      필운대로7길 6  서울특별시 종로구 옥인동
1  11000.0    (17-45)  자하문로21길 27-1  서울특별시 종로구 신교동
2  15000.0    (17-41)  자하문로21길 23-4  서울특별시 종로구 신교동
3  20000.0    (17-18)    자하문로23길 15  서울특별시 종로구 신교동
4   9000.0   (178-26)       옥인4길 21  서울특별시 종로구 옥인동",13226
1111016800,9,28.34,3,2000,"   deposit  building         road            dong
0  12600.0    (6-10)     동숭4다길 10   서울특별시 종로구 동숭동
1   8500.0    (4-69)      동숭4라길 9   서울특별시 종로구 동숭동
2   9500.0    (70-2)    대학로5가길 14   서울특별시 종로구 연건동
3   8000.0    성준빌라6차  낙산성곽동길 41-1   서울특별시 종로구 창신동
4  19000.0  (206-17)   창경궁로26길 18  서울특별시 종로구 명륜4가",9549
1111016800,8,26.13,3,2000,"   deposit  building         road            dong
0   8500.0    (4-69)      동숭4라길 9   서울특별시 종로구 동숭동
1   9500.0    (70-2)    대학로5가길 14   서울특별시 종로구 연건동
2  12600.0    (6-10)     동숭4다길 10   서울특별시 종로구 동숭동
3   8000.0    성준빌라6차  낙산성곽동길 41-1   서울특별시 종로구 창신동
4  19000.0  (206-17)   창경궁로26길 18  서울특별시 종로구 명륜4가",9100
1111017400,8,27.2,1,2007,"   deposit  building          road            dong
0  15000.0    기린하이츠빌     동숭3길 6-17   서울특별시 종로구 동숭동
1   7700.0  숭인동다세대주택     종로63가길 55   서울특별시 종로구 숭인동
2  11000.0  (210-55)  통일로12길 76-33   서울특별시 종로구 행촌동
3   8000.0    (5-21)     성균관로13길 4  서울특별시 종로구 명륜1가
4  11000.0       금이빌    창의문로10길 46   서울특별시 종로구 부암동",10869
1111010100,17,57.71,2,2010,"   deposit building          road           dong
0  40000.0    효산빌리지    자하문로33가길 4  서울특별시 종로구 청운동
1  45000.0    브니엘파크    자하문로24길 45  서울특별시 종로구 효자동
2  44000.0    브니엘파크    자하문로24길 45  서울특별시 종로구 효자동
3  38000.0    팔라디오빌    자하문로23길 27  서울특별시 종로구 신교동
4  35000.0     대진빌라  자하문로24길 41-8  서울특별시 종로구 효자동",32800
1111011100,10,34.65,1,1996,"   deposit  building          road           dong
0   9000.0  (178-26)       옥인4길 21  서울특별시 종로구 옥인동
1  15000.0   (17-41)  자하문로21길 23-4  서울특별시 종로구 신교동
2  20000.0   (17-18)    자하문로23길 15  서울특별시 종로구 신교동
3  10000.0   (187-1)      경희궁3가길 2  서울특별시 종로구 사직동
4  18000.0    (29-0)    필운대로 110-6  서울특별시 종로구 신교동",10535
1111017400,13,42.15,1,1963,"   deposit  building      road           dong
0  13500.0  (23-650)  창신11길 48  서울특별시 종로구 창신동
1  14000.0  (23-650)  창신11길 48  서울특별시 종로구 창신동
2  14000.0  (23-650)  창신11길 48  서울특별시 종로구 창신동
3  10000.0      청암빌라  평창문화로 12  서울특별시 종로구 신영동
4  12500.0      청암빌라  평창문화로 12  서울특별시 종로구 신영동",9730
1111016800,12,41.25,2,1987,"   deposit  building         road           dong
0  15000.0    (25-2)      동숭3길 38  서울특별시 종로구 동숭동
1  13000.0    (25-2)      동숭3길 38  서울특별시 종로구 동숭동
2  15000.0  (23-807)  지봉로11길 33-5  서울특별시 종로구 창신동
3  14500.0    (2-17)     동숭4가길 29  서울특별시 종로구 동숭동
4  10000.0    (32-7)    지봉로12길 90  서울특별시 종로구 숭인동",14798.33333
1111018400,18,60.24,4,2009,"   deposit building         road            dong
0  35000.0       더빌   자하문로40길 14   서울특별시 종로구 부암동
1  23000.0      금이빌   창의문로10길 46   서울특별시 종로구 부암동
2   7000.0     세현빌라  숭인동1가길 15-1   서울특별시 종로구 숭인동
3  15000.0  (315-0)    평창11길 3-7   서울특별시 종로구 평창동
4  31000.0     아미레스   성균관로13길 10  서울특별시 종로구 명륜1가",22722.5
1111017500,11,37.88,3,2006,"   deposit      building         road           dong
0   8500.0     (640-134)    낙산성곽동길 22  서울특별시 종로구 창신동
1   8800.0  드림타운(181-68)     숭인동1다길 3  서울특별시 종로구 숭인동
2  17000.0           금이빌   창의문로10길 46  서울특별시 종로구 부암동
3  17000.0          세현빌라  숭인동1가길 15-1  서울특별시 종로구 숭인동
4  18000.0      (293-41)      평창길 3-3  서울특별시 종로구 평창동",12076
1111018100,14,44.88,4,1996,"   deposit   building          road           dong
0  18000.0  (210-349)    사직로1라길 2-2  서울특별시 종로구 행촌동
1  14000.0   (210-96)   통일로12길 74-4  서울특별시 종로구 행촌동
2  23000.0      청기와타운  평창문화로 102-17  서울특별시 종로구 평창동
3  23000.0      청기와타운  평창문화로 102-17  서울특별시 종로구 평창동
4  12000.0   (210-91)   사직로1나길 43-1  서울특별시 종로구 행촌동",16300
1111018400,14,45.84,1,1988,"   deposit  building          road           dong
0  14000.0      옹주빌라    세검정로7나길 32  서울특별시 종로구 신영동
1  12000.0      완성주택  세검정로7나길 42-4  서울특별시 종로구 신영동
2  16000.0      완성주택  세검정로7나길 42-4  서울특별시 종로구 신영동
3   4000.0  (103-14)   자하문로 302-14  서울특별시 종로구 홍지동
4  15000.0     향원주택1  세검정로6다길 10-4  서울특별시 종로구 신영동",14276.66667
1111016600,17,57.24,3,1997,"   deposit building         road           dong
0  22000.0  (122-0)   대학로5길 11-4  서울특별시 종로구 연건동
1  18000.0  (126-0)    대학로5길 9-6  서울특별시 종로구 연건동
2  18000.0   (4-79)  동숭4라길 11-11  서울특별시 종로구 동숭동
3  18000.0   (4-69)      동숭4라길 9  서울특별시 종로구 동숭동
4  23000.0     주미빌라     대학로5길 23  서울특별시 종로구 연건동",21196
1111018600,20,64.5,1,1978,"   deposit building        road           dong
0  12500.0     청암빌라    평창문화로 12  서울특별시 종로구 신영동
1  10000.0     청암빌라    평창문화로 12  서울특별시 종로구 신영동
2  15000.0     청운맨션  진흥로22나길 15  서울특별시 종로구 구기동
3  21000.0     청운맨션  진흥로22나길 15  서울특별시 종로구 구기동
4   8000.0     건우빌라     홍지문길 47  서울특별시 종로구 홍지동",11969.16667
1111010100,26,84.96,1,2002,"   deposit building         road           dong
0  47000.0      아트빌      창의문로 31  서울특별시 종로구 청운동
1  46000.0  씨티하우스3차     효자로9길 32  서울특별시 종로구 창성동
2  37000.0    아름다운집       옥인6길 7  서울특별시 종로구 누상동
3  32000.0    아름다운집       옥인6길 7  서울특별시 종로구 누상동
4  50000.0  청운빌라 B동  자하문로26길 1-3  서울특별시 종로구 청운동",46420
1111018200,57,187.27,2,1996,"   deposit  building        road           dong
0  45000.0  건덕빌라(8동)     비봉2길 56  서울특별시 종로구 구기동
1  20000.0    평창현대주택    평창21길 68  서울특별시 종로구 평창동
2  80000.0  건덕빌라(8동)     비봉2길 56  서울특별시 종로구 구기동
3  80000.0  건덕빌라(8동)     비봉2길 56  서울특별시 종로구 구기동
4  70000.0      유원빌라  자하문로 260-9  서울특별시 종로구 부암동",52140
1111017500,17,57.33,2,1990,"   deposit  building          road           dong
0  17000.0    (25-2)       동숭3길 38  서울특별시 종로구 동숭동
1  21000.0    (25-2)       동숭3길 38  서울특별시 종로구 동숭동
2  14500.0    (2-17)      동숭4가길 29  서울특별시 종로구 동숭동
3  15000.0  (23-807)   지봉로11길 33-5  서울특별시 종로구 창신동
4  14000.0      완성주택  세검정로7나길 42-4  서울특별시 종로구 신영동",17003.66667
1111017500,10,33.31,3,2007,"   deposit      building         road           dong
0   8800.0  드림타운(181-68)     숭인동1다길 3  서울특별시 종로구 숭인동
1   8500.0     (640-134)    낙산성곽동길 22  서울특별시 종로구 창신동
2  17000.0          세현빌라  숭인동1가길 15-1  서울특별시 종로구 숭인동
3  17000.0           금이빌   창의문로10길 46  서울특별시 종로구 부암동
4   9000.0          씨티빌라    지봉로12길 41  서울특별시 종로구 숭인동",12988.66667
1111011500,18,59.99,4,2001,"   deposit   building        road           dong
0  25000.0    인왕5차넥스빌    옥인6가길 25  서울특별시 종로구 누상동
1  27000.0  코디골드빌101동     옥인3길 39  서울특별시 종로구 누상동
2  26000.0  이원명가(5-2)      옥인길 61  서울특별시 종로구 누상동
3  26000.0       녹원A동  필운대로5나길 39  서울특별시 종로구 누상동
4  24000.0       97-9   옥인3길 5-13  서울특별시 종로구 누상동",23070
1111017200,9,29.9,2,2018,"   deposit building        road           dong
0  29000.0   리베르떼종로   낙산성곽1길 13  서울특별시 종로구 창신동
1  24000.0      연화빌    지봉로5길 47  서울특별시 종로구 창신동
2  18500.0     스카이빌  종로53길 21-4  서울특별시 종로구 창신동
3  19000.0     스카이빌  종로53길 21-4  서울특별시 종로구 창신동
4  15000.0  (200-3)  평창문화로 92-6  서울특별시 종로구 평창동",25602
1111010900,16,51.57,2,2005,"   deposit   building          road           dong
0  25000.0       평화빌라  자하문로1나길 13-5  서울특별시 종로구 체부동
1  24000.0      선우하이빌       옥인6길 48  서울특별시 종로구 누상동
2  26000.0  ClassicVL      필운대로7길 6  서울특별시 종로구 옥인동
3  26000.0  ClassicVL      필운대로7길 6  서울특별시 종로구 옥인동
4  27000.0         샘터        옥인6길 6  서울특별시 종로구 누상동",21124
1111014900,18,59.89,3,1998,"   deposit      building         road           dong
0  25000.0          조은빌라     창덕궁3길 20  서울특별시 종로구 원서동
1  27000.0  상원주택(135-84)  창덕궁3나길 10-4  서울특별시 종로구 원서동
2  25000.0          청구빌라   창덕궁길 146-1  서울특별시 종로구 원서동
3  22800.0        (4-23)   창덕궁4길 45-1  서울특별시 종로구 원서동
4  28000.0        (60-0)      계동길 107   서울특별시 종로구 계동",24805
1111018300,27,90.3,1,1994,"   deposit  building          road           dong
0  31000.0      금강주택    평창12길 8-22  서울특별시 종로구 평창동
1  32000.0      금강주택    평창12길 8-22  서울특별시 종로구 평창동
2  37000.0      청구빌라       홍지문길 69  서울특별시 종로구 구기동
3   9500.0     산성하이츠  세검정로7나길 26-2  서울특별시 종로구 구기동
4  32000.0  경진주택(나동)       홍지문길 34  서울특별시 종로구 홍지동",29469.83333
1111017500,6,19.04,5,2006,"   deposit   building       road            dong
0   8500.0  (640-134)  낙산성곽동길 22   서울특별시 종로구 창신동
1   5000.0    (44-11)   대학로5길 52   서울특별시 종로구 연건동
2  13000.0  (181-162)   숭인동1길 41   서울특별시 종로구 숭인동
3  13000.0  (181-162)   숭인동1길 41   서울특별시 종로구 숭인동
4  28000.0  OSK house   혜화로5길 44  서울특별시 종로구 명륜1가",13399
1111017500,12,39.95,2,2002,"   deposit   building         road            dong
0   9000.0      카라하우스    종로63나길 13   서울특별시 종로구 숭인동
1   9000.0      카라하우스    종로63나길 13   서울특별시 종로구 숭인동
2  15700.0   (206-17)   창경궁로26길 18  서울특별시 종로구 명륜4가
3  12000.0  (210-277)  인왕산로1길 60-2   서울특별시 종로구 행촌동
4  20000.0   (197-43)     종로53길 24   서울특별시 종로구 창신동",10469
