코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1121510100,18,59.69,3,2015,"   deposit       building          road           dong
0  23000.0    드림빌(175-83)  동일로78길 49-20  서울특별시 광진구 중곡동
1  24000.0          준하우스빌     용마산로14길 3  서울특별시 광진구 중곡동
2  30000.0          로얄그린빌   긴고랑로9길 48-9  서울특별시 광진구 중곡동
3  28000.0  신한베스트빌(114-7)     자양로43길 52  서울특별시 광진구 중곡동
4  27000.0  신한베스트빌(114-7)     자양로43길 52  서울특별시 광진구 중곡동",31353
1121510500,16,51.43,4,2010,"   deposit       building        road           dong
0  19000.0         미성힐하우스  아차산로41길 25  서울특별시 광진구 자양동
1  22000.0          경성빌라트   뚝섬로46길 61  서울특별시 광진구 자양동
2  23000.0           세움연립  아차산로42길 44  서울특별시 광진구 자양동
3  23000.0          대양샤인빌    자양로6길 40  서울특별시 광진구 자양동
4  30000.0  로얄펄빌리지(663-0)   뚝섬로56길 13  서울특별시 광진구 자양동",21770
1121510100,22,73.93,5,2003,"   deposit building           road           dong
0  29000.0   대호스톤빌라      용마산로1길 27  서울특별시 광진구 중곡동
1  23000.0    삼보드림빌  용마산로22길 19-34  서울특별시 광진구 중곡동
2  32000.0    대신아트빌      용마산로5길 52  서울특별시 광진구 중곡동
3  28000.0     청화주택      능동로39길 40  서울특별시 광진구 중곡동
4  24500.0    신원아트빌     긴고랑로10길 24  서울특별시 광진구 중곡동",27227
1121510300,8,26.85,2,1986,"   deposit  building         road           dong
0  12000.0  (253-60)   광나루로32길 12  서울특별시 광진구 구의동
1  15000.0    신혼연립A동  자양로45길 24-6  서울특별시 광진구 구의동
2  13000.0   대덕연립(가)   광나루로32길 16  서울특별시 광진구 구의동
3  10000.0  한강빌라(가동)    뚝섬로67길 23  서울특별시 광진구 구의동
4   9000.0  한강빌라(다동)  아차산로58나길 14  서울특별시 광진구 구의동",11298
1121510100,5,18.07,4,2016,"   deposit building          road           dong
0  14700.0   이루센트라빌  답십리로78길 37-8  서울특별시 광진구 중곡동
1  20000.0  본클라쎄.아이   천호대로123길 58  서울특별시 광진구 중곡동
2  16000.0    헤라힐스3    용마산로8라길 27  서울특별시 광진구 중곡동
3  19000.0     헤쎄드빌      능동로46길 8  서울특별시 광진구 중곡동
4  25000.0   웰컴시티2차    긴고랑로27길 20  서울특별시 광진구 중곡동",15672
1121510100,15,50.84,3,2009,"   deposit        building           road           dong
0  20000.0            성산빌라      자양로53길 52  서울특별시 광진구 중곡동
1  16000.0        (196-31)     용마산로33길 35  서울특별시 광진구 중곡동
2  26000.0  동서화운트빌(150-52)     용마산로16길 10  서울특별시 광진구 중곡동
3  11000.0    금강빌라(296-38)  용마산로28가길 6-33  서울특별시 광진구 중곡동
4  20000.0          샬롬하이츠빌      동일로66길 51  서울특별시 광진구 중곡동",20785
1121510300,9,29.94,2,2018,"   deposit building           road           dong
0  23500.0     동산캐슬     아차산로55길 47  서울특별시 광진구 구의동
1  22000.0  (78-37)  천호대로132길 27-3  서울특별시 광진구 구의동
2  21000.0     한미주택    천호대로134길 13  서울특별시 광진구 구의동
3  21500.0  (78-37)  천호대로132길 27-3  서울특별시 광진구 구의동
4  19000.0    월드팰리스     자양로44다길 13  서울특별시 광진구 구의동",22777
1121510300,7,23.14,5,2013,"   deposit      building           road           dong
0   9000.0          샛별빌라     아차산로53길 45  서울특별시 광진구 구의동
1  18000.0  동남아치빌(204-1)     광나루로44길 13  서울특별시 광진구 구의동
2  18000.0           상진빌    자양로26길 61-9  서울특별시 광진구 구의동
3  21000.0           源源s     자양로 154-16  서울특별시 광진구 구의동
4  22000.0         로뎀하우스  광나루로36길 26-10  서울특별시 광진구 구의동",15204
1121510700,34,112.46,3,1991,"   deposit building      road           dong
0  42000.0     경일빌라  자양로21길 8  서울특별시 광진구 자양동
1  25000.0     대성빌라  군자로 30-1  서울특별시 광진구 화양동
2  28000.0     대성빌라  군자로 30-1  서울특별시 광진구 화양동
3  34000.0     경일빌라  자양로21길 8  서울특별시 광진구 자양동
4  37000.0     경일빌라  자양로21길 8  서울특별시 광진구 자양동",26947.5
1121510100,9,29.28,2,2018,"   deposit building         road           dong
0  22500.0    지은아트빌   긴고랑로13길 23  서울특별시 광진구 중곡동
1  24000.0    96-41  천호대로127길 43  서울특별시 광진구 중곡동
2  19000.0      정인빌   답십리로82길 38  서울특별시 광진구 중곡동
3  15000.0   미래하우스빌  긴고랑로4길 36-1  서울특별시 광진구 중곡동
4  21500.0    지은아트빌   긴고랑로13길 23  서울특별시 광진구 중곡동",21398
1121510500,13,41.83,3,2017,"   deposit  building        road           dong
0  26000.0      그랑시아    자양로6길 22  서울특별시 광진구 자양동
1  34000.0  키스톤하우스-7  자양번영로7길 16  서울특별시 광진구 자양동
2  21000.0  (667-32)  자양로3길 39-4  서울특별시 광진구 자양동
3  22000.0  (667-32)  자양로3길 39-4  서울특별시 광진구 자양동
4  21000.0  (667-32)  자양로3길 39-4  서울특별시 광진구 자양동",28810
1121510500,15,48.57,3,2018,"   deposit building         road           dong
0  35000.0    한양에버빌   자양로19가길 16  서울특별시 광진구 자양동
1  37000.0    파랑새빌라      뚝섬로 712  서울특별시 광진구 자양동
2  34000.0    한양팰리스    자양강변길 269  서울특별시 광진구 자양동
3  34000.0    뚝섬아트빌  동일로4길 57-11  서울특별시 광진구 자양동
4  23000.0    유안스타빌   아차산로42길 58  서울특별시 광진구 자양동",32290
1121510100,9,29.97,3,2018,"   deposit     building         road           dong
0  23500.0  드림빌(171-15)    면목로12길 16  서울특별시 광진구 중곡동
1  22000.0        96-41  천호대로127길 43  서울특별시 광진구 중곡동
2  23000.0     (624-15)    동일로64길 27  서울특별시 광진구 중곡동
3  17000.0      (632-4)  천호대로103길 16  서울특별시 광진구 중곡동
4  21000.0      (632-4)  천호대로103길 16  서울특별시 광진구 중곡동",23014.33333
1121510100,9,29.98,1,2019,"   deposit   building           road           dong
0  16000.0      골드팰리스  용마산로22길 11-32  서울특별시 광진구 중곡동
1  19000.0         라움  용마산로28가길 10-3  서울특별시 광진구 중곡동
2  19500.0  (150-320)     용마산로8가길 56  서울특별시 광진구 중곡동
3  19500.0  (150-320)     용마산로8가길 56  서울특별시 광진구 중곡동
4  17000.0     288-27     용마산로34길 16  서울특별시 광진구 중곡동",20883
1121510400,13,43.56,4,2013,"   deposit       building         road           dong
0  20000.0       (622-33)    뚝섬로51길 41  서울특별시 광진구 자양동
1  30000.0           한울타워   천호대로137길 9  서울특별시 광진구 구의동
2  20000.0  리치빌벽담(232-73)  자양로32길 44-8  서울특별시 광진구 구의동
3  23000.0         리치빌 벽담  천호대로130길 20  서울특별시 광진구 구의동
4  24000.0       (607-21)   뚝섬로46길 5-7  서울특별시 광진구 자양동",23888
1121510100,5,16.68,2,2019,"   deposit  building         road           dong
0  15000.0     플레이스원  천호대로115길 46  서울특별시 광진구 중곡동
1  16000.0  (107-62)    영화사로9길 19  서울특별시 광진구 중곡동
2  13000.0   (30-46)  능동로50길 31-1  서울특별시 광진구 중곡동
3  17000.0     로뎀하우스   용마산로3길 102  서울특별시 광진구 중곡동
4  15000.0      영하우스    긴고랑로6길 20  서울특별시 광진구 중곡동",14529.25
1121510100,6,19.67,3,2019,"   deposit building         road           dong
0  14000.0  (75-26)  영화사로3길 45-1  서울특별시 광진구 중곡동
1  15000.0      베르데   긴고랑로10길 41  서울특별시 광진구 중곡동
2  15000.0     영하우스    긴고랑로6길 20  서울특별시 광진구 중곡동
3  15000.0  (67-26)   긴고랑로39길 44  서울특별시 광진구 중곡동
4  12000.0  (169-5)   용마산로31길 27  서울특별시 광진구 중곡동",14630
1121510100,19,61.82,3,2015,"   deposit       building          road           dong
0  28000.0  신한베스트빌(114-7)     자양로43길 52  서울특별시 광진구 중곡동
1  27000.0  신한베스트빌(114-7)     자양로43길 52  서울특별시 광진구 중곡동
2  23000.0    드림빌(175-83)  동일로78길 49-20  서울특별시 광진구 중곡동
3  24000.0          나윤아트빌   면목로11길 21-2  서울특별시 광진구 중곡동
4  22000.0  공간행복(150-182)     긴고랑로27길 7  서울특별시 광진구 중곡동",32645
1121510300,16,51.39,3,2002,"   deposit   building        road           dong
0  23000.0  청암(206-2)  광나루로50길 17  서울특별시 광진구 구의동
1  20000.0      청목리츠빌   영화사로 90-1  서울특별시 광진구 구의동
2  21000.0       미광주택   자양로26길 33  서울특별시 광진구 구의동
3  22000.0   (208-61)  광나루로46길 48  서울특별시 광진구 구의동
4  24000.0    (80-55)    자양로35길 7  서울특별시 광진구 구의동",21026
1121510300,9,29.33,5,2017,"   deposit     building         road           dong
0  24000.0        힐카운티9      뚝섬로 734  서울특별시 광진구 구의동
1  25000.0  아너스빌(231-8)    구의로11길 23  서울특별시 광진구 구의동
2  27500.0      힐 카운티 7     뚝섬로66길 3  서울특별시 광진구 구의동
3  27500.0      힐 카운티 7     뚝섬로66길 3  서울특별시 광진구 구의동
4  22000.0       힐카운티10  구의강변로 31-16  서울특별시 광진구 구의동",24320
