코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1130510300,11,37.715,3,2013,"   deposit building         road           dong
0  15000.0     르미에르  인수봉로72가길 10  서울특별시 강북구 수유동
1  13500.0   정은스위트빌     노해로9길 63  서울특별시 강북구 수유동
2  14500.0      행루즈    도봉로97길 22  서울특별시 강북구 수유동
3  18000.0    신우팰리스     노해로9길 10  서울특별시 강북구 수유동
4  18000.0  에스에스클래스  한천로170길 9-5  서울특별시 강북구 수유동",14475
1130510300,4,12.42,4,2010,"   deposit    building           road           dong
0   7000.0       코지하우스     한천로 1053-6  서울특별시 강북구 수유동
1  13000.0  태영빌(355-1)  삼양로111길 43-10  서울특별시 강북구 수유동
2   8000.0       재원빌라트  인수봉로30길 32-15  서울특별시 강북구 수유동
3   7500.0     라온드림하우스   삼양로92길 29-16  서울특별시 강북구 수유동
4   7000.0       코지하우스     한천로 1053-6  서울특별시 강북구 수유동",7005
1130510100,19,63.57,1,2002,"   deposit building          road           dong
0  20000.0     소망맨션   솔샘로53길 4-16  서울특별시 강북구 미아동
1  16000.0       청암  도봉로45길 84-16  서울특별시 강북구 미아동
2  18000.0   오봉빌라7차   삼양로68길 25-3  서울특별시 강북구 미아동
3  18000.0   오봉빌라7차   삼양로68길 25-3  서울특별시 강북구 미아동
4  18000.0    청운그린빌      오현로10길 4  서울특별시 강북구 미아동",14281
1130510300,20,64.77,5,2003,"   deposit         building        road           dong
0  16000.0    송암빌라(605-134)   수유로13길 16  서울특별시 강북구 수유동
1  15000.0        삼호그랑빌(가동)     삼각산로 92  서울특별시 강북구 수유동
2  17000.0          경모빌라트9차  한천로166길 11  서울특별시 강북구 수유동
3  12000.0  신성에어빌B동(301-65)  인수봉로72길 49  서울특별시 강북구 수유동
4  18000.0          한샘넥스빌7차   수유로12길 15  서울특별시 강북구 수유동",16443
1130510100,9,31.18,-1,1998,"   deposit        building          road           dong
0   6000.0  삼성빌라(1264-211)     삼양로 132-3  서울특별시 강북구 미아동
1   4000.0        (416-71)  솔샘로64나길 38-3  서울특별시 강북구 미아동
2  10000.0           양지빌라트      숭인로7길 15  서울특별시 강북구 미아동
3   5000.0              삼진    도봉로28나길 16  서울특별시 강북구 미아동
4   4000.0      (1264-208)   삼양로22길 23-1  서울특별시 강북구 미아동",8656
1130510300,18,59,5,2001,"   deposit         building         road           dong
0  12000.0  신성에어빌B동(301-65)   인수봉로72길 49  서울특별시 강북구 수유동
1  16000.0    송암빌라(605-134)    수유로13길 16  서울특별시 강북구 수유동
2  15000.0        삼호그랑빌(가동)      삼각산로 92  서울특별시 강북구 수유동
3  15000.0            한양하이츠   삼양로73가길 34  서울특별시 강북구 수유동
4  21000.0               두온  도봉로81길 42-8  서울특별시 강북구 수유동",15108
1130510100,17,55.95,1,2002,"   deposit         building          road           dong
0  16000.0            대도골드빌   삼양로16길 36-4  서울특별시 강북구 미아동
1  20000.0             소망맨션   솔샘로53길 4-16  서울특별시 강북구 미아동
2  13000.0  세명그린빌(791-1689)    솔매로22가길 37  서울특별시 강북구 미아동
3   6000.0           미도하이캐슬     솔매로17길 34  서울특별시 강북구 미아동
4  12000.0             중앙맨션  삼양로38라길 11-5  서울특별시 강북구 미아동",15080
1130510300,14,46.86,2,2016,"   deposit      building           road           dong
0  22000.0       센트빌102동  도봉로101길 39-15  서울특별시 강북구 수유동
1  27500.0          아코레빌     삼양로111길 43  서울특별시 강북구 수유동
2  27500.0          아코레빌     삼양로111길 43  서울특별시 강북구 수유동
3  19000.0  그랜드캐슬(567-1)       4.19로 39  서울특별시 강북구 수유동
4  28700.0         유화빌A동     한천로160길 34  서울특별시 강북구 수유동",22169
1130510100,18,59.78,2,2002,"   deposit    building          road           dong
0  13000.0      서보빌라3차    인수봉로17길 14  서울특별시 강북구 미아동
1  15000.0     양정빌라트9차     인수봉로8길 31  서울특별시 강북구 미아동
2  20000.0       예전드림빌  솔샘로60가길 28-9  서울특별시 강북구 미아동
3  12000.0  (791-1799)   인수봉로17길 6-3  서울특별시 강북구 미아동
4  20000.0      백운빌라2차  솔샘로64다길 36-4  서울특별시 강북구 미아동",12763
1130510300,15,50.86,2,2001,"   deposit building          road           dong
0  16500.0    한솔쉐르빌  도봉로81길 42-10  서울특별시 강북구 수유동
1  18900.0     진주맨션  한천로140길 5-28  서울특별시 강북구 수유동
2  16000.0     청암빌라    삼양로116길 25  서울특별시 강북구 수유동
3  12500.0     초원빌라      인수봉로 108  서울특별시 강북구 수유동
4  14000.0     대양주택  삼양로87길 33-12  서울특별시 강북구 수유동",14926
1130510200,10,33.64,4,1993,"   deposit       building           road          dong
0   5500.0           창헌주택     오현로25나길 29  서울특별시 강북구 번동
1   4000.0           사방빌라       오현로25길 6  서울특별시 강북구 번동
2   5800.0  창헌주택(148-261)     오현로25마길 51  서울특별시 강북구 번동
3  10000.0         이형그린빌라      덕릉로42길 36  서울특별시 강북구 번동
4   7000.0           효성빌라  오현로21길 132-12  서울특별시 강북구 번동",6779.75
1130510300,13,41.44,5,2002,"   deposit      building           road           dong
0  12000.0         삼성디오빌      삼양로130길 8  서울특별시 강북구 수유동
1  12000.0     금정파크빌(다동)      덕릉로19길 19  서울특별시 강북구 수유동
2  11000.0     우창빌리지(나동)   삼각산로24길 27-6  서울특별시 강북구 수유동
3  10800.0         그린아트빌  인수봉로72길 15-11  서울특별시 강북구 수유동
4  11000.0  현대그랑빌(526-3)   인수봉로68길 15-3  서울특별시 강북구 수유동",11616
1130510100,9,29.05,1,1994,"   deposit        building           road           dong
0   9000.0            승진빌라  도봉로13나길 21-11  서울특별시 강북구 미아동
1   6700.0  태양빌라(791-1610)       솔매로 34-7  서울특별시 강북구 미아동
2   5800.0            성일빌라    인수봉로6길 68-8  서울특별시 강북구 미아동
3  10000.0            스타맨숀      도봉로18길 48  서울특별시 강북구 미아동
4   5500.0  삼성빌라(1264-211)      삼양로 132-3  서울특별시 강북구 미아동",6434
1130510100,11,35.67,2,1993,"   deposit    building         road           dong
0   9000.0   (403-160)    삼양로24가길 8  서울특별시 강북구 미아동
1   7000.0        신아빌라     오현로9길 19  서울특별시 강북구 미아동
2   6000.0  (1264-178)  삼양로22길 35-2  서울특별시 강북구 미아동
3  12000.0        스타맨숀    도봉로18길 48  서울특별시 강북구 미아동
4   7000.0   (636-107)     숭인로7길 47  서울특별시 강북구 미아동",8281
1130510100,9,28.24,2,2018,"   deposit       building         road           dong
0  15000.0  블루빌(791-1227)  삼양로63가길 7-9  서울특별시 강북구 미아동
1  15000.0  블루빌(791-1227)  삼양로63가길 7-9  서울특별시 강북구 미아동
2  15500.0         경모하늘풍경    솔매로22길 51  서울특별시 강북구 미아동
3  16000.0  블루빌(791-1227)  삼양로63가길 7-9  서울특별시 강북구 미아동
4  20000.0          한스애비뉴  도봉로39길 51-6  서울특별시 강북구 미아동",17744
1130510100,17,55.38,4,2011,"   deposit     building         road           dong
0  15000.0   (791-2741)  인수봉로6길 16-3  서울특별시 강북구 미아동
1  20000.0        이화아트빌    도봉로41길 57  서울특별시 강북구 미아동
2  13000.0         천수빌라    삼양로 273-9  서울특별시 강북구 미아동
3  20000.0       정원드림타운    도봉로41길 39  서울특별시 강북구 미아동
4  20500.0  대도벤츠하우스(A동)    삼양로 273-5  서울특별시 강북구 미아동",16587.92
1130510100,5,15.885,5,2015,"   deposit       building         road           dong
0  18000.0          문이빌라트   삼양로68가길 11  서울특별시 강북구 미아동
1  12000.0         노블리안시티    솔샘로65길 88  서울특별시 강북구 미아동
2  17000.0         경모하늘풍경    솔매로22길 51  서울특별시 강북구 미아동
3  17000.0         경모하늘풍경    솔매로22길 51  서울특별시 강북구 미아동
4  17500.0  블루빌(791-1227)  삼양로63가길 7-9  서울특별시 강북구 미아동",13137
1130510100,18,59.04,2,1987,"   deposit  building          road           dong
0  17000.0    대성그린빌라      오패산로 260  서울특별시 강북구 미아동
1  15000.0    대성그린빌라      오패산로 260  서울특별시 강북구 미아동
2  15000.0    대성그린빌라      오패산로 260  서울특별시 강북구 미아동
3  12000.0   (420-2)  솔샘로64나길 24-9  서울특별시 강북구 미아동
4  10000.0  (457-21)    솔샘로64나길 10  서울특별시 강북구 미아동",13978.69048
1130510300,17,55.42,3,1997,"   deposit         building        road           dong
0  12500.0             금강맨션  인수봉로28길 39  서울특별시 강북구 수유동
1  14000.0     정원맨션(252-96)   노해로27길 20  서울특별시 강북구 수유동
2  22500.0  동일하이츠빌라(166-74)  한천로150길 72  서울특별시 강북구 수유동
3  18500.0             삼우맨숀  삼각산로28길 26  서울특별시 강북구 수유동
4  13000.0           대운아트빌라  삼양로117길 32  서울특별시 강북구 수유동",12559.5
1130510300,8,26.73,2,2018,"   deposit      building          road           dong
0  21000.0          파크리움  노해로33길 70-10  서울특별시 강북구 수유동
1  22800.0       르레브힐스B동     노해로27길 32  서울특별시 강북구 수유동
2  22800.0       르레브힐스B동     노해로27길 32  서울특별시 강북구 수유동
3  16300.0  예움하우스(24-13)    노해로9길 42-5  서울특별시 강북구 수유동
4  16000.0          스타캐슬     삼양로87길 11  서울특별시 강북구 수유동",18794
1130510300,13,43.3,2,2016,"   deposit building          road           dong
0  22200.0    명화하이빌  삼양로131길 11-6  서울특별시 강북구 수유동
1  20500.0  금강블랙에뜨레    노해로27길 106  서울특별시 강북구 수유동
2  27500.0     아코레빌    삼양로111길 43  서울특별시 강북구 수유동
3  27500.0     아코레빌    삼양로111길 43  서울특별시 강북구 수유동
4  16000.0    새울샌스빌    삼양로131길 15  서울특별시 강북구 수유동",20634
1130510100,18,59.985,2,2011,"   deposit        building         road           dong
0  12000.0            그린빌라    솔매로17길 33  서울특별시 강북구 미아동
1  18000.0  그랜드하우스(329-18)    도봉로23길 37  서울특별시 강북구 미아동
2  16000.0            하늘마당    삼양로69길 49  서울특별시 강북구 미아동
3  18000.0           은혜빌리지    삼양로69길 27  서울특별시 강북구 미아동
4  19000.0       (734-145)  삼양로38길 21-4  서울특별시 강북구 미아동",16643
1130510100,24,77.78,1,1979,"   deposit  building         road           dong
0  12000.0        일심     솔매로17길 6  서울특별시 강북구 미아동
1  12000.0        일심     솔매로17길 6  서울특별시 강북구 미아동
2   8500.0  (679-17)  삼양로24길 52-8  서울특별시 강북구 미아동
3  10000.0  (679-17)  삼양로24길 52-8  서울특별시 강북구 미아동
4  10000.0  (403-27)    솔샘로60길 28  서울특별시 강북구 미아동",12639.91667
1130510300,27,89.49,1,1982,"   deposit     building          road           dong
0  14000.0         보광빌라      삼각산로 109  서울특별시 강북구 수유동
1  17000.0  한신빌라(451-1)      덕릉로 27-4  서울특별시 강북구 수유동
2  19000.0   수유빌라(47-3)        덕릉로 81  서울특별시 강북구 수유동
3   7000.0         삼흥연립     삼양로77길 95  서울특별시 강북구 수유동
4  15000.0         진성빌라  삼양로126길 11-6  서울특별시 강북구 수유동",14255
1130510400,33,108.44,1,1977,"   deposit  building           road           dong
0  12000.0  (163-13)  삼양로169길 24-18  서울특별시 강북구 우이동
1  10000.0      진성빌라        삼양로 619  서울특별시 강북구 우이동
2  15500.0      진성빌라        삼양로 619  서울특별시 강북구 우이동
3  14000.0      보광빌라       삼각산로 109  서울특별시 강북구 수유동
4  14500.0      진성빌라        삼양로 619  서울특별시 강북구 우이동",12190
1130510300,12,40.25,3,2017,"   deposit  building           road           dong
0   2000.0     OK팰리스  삼양로123길 14-10  서울특별시 강북구 수유동
1  17500.0     기산에코빌  인수봉로55길 15-24  서울특별시 강북구 수유동
2  17000.0  힐트리움J클래스      삼양로 370-1  서울특별시 강북구 수유동
3  17000.0      스타캐슬   인수봉로79나길 3-6  서울특별시 강북구 수유동
4  24000.0     젤존410    인수봉로52가길 48  서울특별시 강북구 수유동",17381
1130510100,17,57.44,4,2019,"   deposit     building          road           dong
0  20500.0  대도벤츠하우스(A동)     삼양로 273-5  서울특별시 강북구 미아동
1  28000.0       유경쉐르빌3   인수봉로20나길 38  서울특별시 강북구 미아동
2  30000.0         초이스빌     삼양로57가길 6  서울특별시 강북구 미아동
3   2000.0        예담빌리지     솔매로10길 14  서울특별시 강북구 미아동
4  25000.0      화인하우스A동  도봉로29길 69-10  서울특별시 강북구 미아동",25684
1130510200,15,49.3,3,1996,"   deposit building           road          dong
0  11000.0  노하하이츠빌라     오현로25가길 33  서울특별시 강북구 번동
1   9500.0  번창하이츠빌라  오현로31길 133-17  서울특별시 강북구 번동
2  10000.0   이형그린빌라      덕릉로42길 36  서울특별시 강북구 번동
3  10000.0   한전빌라A동  한천로109길 57-10  서울특별시 강북구 번동
4  10000.0   한양빌라7차  한천로109길 57-46  서울특별시 강북구 번동",10559
1130510300,23,75.33,2,2004,"   deposit building           road           dong
0  15000.0     윤진빌라   한천로166길 5-19  서울특별시 강북구 수유동
1  22200.0   은행빌라A동    수유로21길 3-10  서울특별시 강북구 수유동
2  19200.0   은행빌라A동    수유로21길 3-10  서울특별시 강북구 수유동
3  15000.0     두성맨션  인수봉로72길 27-25  서울특별시 강북구 수유동
4  16000.0      한터빌      노해로 123-5  서울특별시 강북구 수유동",15882
1130510400,26,84.77,3,1995,"   deposit   building          road           dong
0   1000.0  그린아트빌라(B)  삼양로173길 51-8  서울특별시 강북구 우이동
1  18000.0       한솔빌라    삼양로149길 56  서울특별시 강북구 우이동
2  14500.0       진성빌라       삼양로 619  서울특별시 강북구 우이동
3  18000.0      삼일파크빌  삼양로163길 31-6  서울특별시 강북구 우이동
4  15500.0       진성빌라       삼양로 619  서울특별시 강북구 우이동",12481
1130510100,14,45.36,3,2008,"   deposit          building          road           dong
0  12000.0             모던하우스     솔매로22길 24  서울특별시 강북구 미아동
1  11000.0       대성빌라(831-8)     솔매로7가길 21  서울특별시 강북구 미아동
2  12500.0             모던하우스     솔매로22길 24  서울특별시 강북구 미아동
3   8000.0  삼각산빌리지(791-3286)  인수봉로6가길 15-2  서울특별시 강북구 미아동
4  22000.0      정원드림빌(329-8)     도봉로21길 28  서울특별시 강북구 미아동",12455
1130510300,11,35.08,5,2013,"   deposit   building           road           dong
0   9000.0   (563-37)  4.19로11길 8-10  서울특별시 강북구 수유동
1  17000.0  (252-223)      노해로26길 17  서울특별시 강북구 수유동
2  17500.0      힐링하우스  인수봉로55길 27-12  서울특별시 강북구 수유동
3  15000.0      한신팰리스       삼양로98길 8  서울특별시 강북구 수유동
4  17500.0      진영토담빌     한천로140길 84  서울특별시 강북구 수유동",11870
1130510300,13,42.18,2,2008,"   deposit        building          road           dong
0  12000.0   세명그린빌(134-68)      수유로17길 3  서울특별시 강북구 수유동
1  11000.0      대원씨티빌라트11차    삼각산로34길 56  서울특별시 강북구 수유동
2  16000.0  화인하우스(130-143)    노해로9길 60-4  서울특별시 강북구 수유동
3  15000.0           대성아트빌  삼양로87가길 12-5  서울특별시 강북구 수유동
4  17500.0   상록캐스빌(455-30)      인수봉로 164  서울특별시 강북구 수유동",12292
1130510100,12,40.51,2,2019,"   deposit building         road           dong
0  20000.0  진성힐스테이트  솔샘로47나길 6-8  서울특별시 강북구 미아동
1  28500.0  남광하이빌B동    도봉로41길 23  서울특별시 강북구 미아동
2  18000.0    금강에뜨레  삼양로63길 13-4  서울특별시 강북구 미아동
3  18000.0    금강에뜨레  삼양로63길 13-4  서울특별시 강북구 미아동
4  15500.0   경모하늘풍경    솔매로22길 51  서울특별시 강북구 미아동",24625
1130510100,11,36.92,2,2006,"   deposit  building         road           dong
0   8000.0  (836-55)  인수봉로6길 58-2  서울특별시 강북구 미아동
1  12000.0       리치빌   삼양로68가길 15  서울특별시 강북구 미아동
2  17000.0    골든하우스2    도봉로31길 13  서울특별시 강북구 미아동
3  15000.0     삼화아트빌   삼양로35가길 19  서울특별시 강북구 미아동
4  13000.0     현진렉스빌   솔매로22가길 58  서울특별시 강북구 미아동",9185
1130510100,9,29.37,5,2007,"   deposit    building         road           dong
0   9500.0     미아동근생주택  삼양로27길 20-4  서울특별시 강북구 미아동
1   8000.0  (791-2798)  솔매로22길 42-1  서울특별시 강북구 미아동
2  10500.0       삼원빌라트     솔매로10길 3  서울특별시 강북구 미아동
3  11000.0        전망빌라   인수봉로14길 25  서울특별시 강북구 미아동
4  10000.0       모던하우스    솔매로22길 24  서울특별시 강북구 미아동",9093
1130510100,21,68.04,2,1998,"   deposit     building          road           dong
0  18000.0  영흥맨션(321-8)     도봉로33길 45  서울특별시 강북구 미아동
1  15000.0  하나빌라(8-363)     월계로21길 29  서울특별시 강북구 미아동
2  14000.0         광미맨션     삼양로41길 29  서울특별시 강북구 미아동
3  20000.0       백운빌라2차  솔샘로64다길 36-4  서울특별시 강북구 미아동
4  15000.0      양정빌라트9차     인수봉로8길 31  서울특별시 강북구 미아동",16145
1130510300,20,64.8,4,2010,"   deposit        building           road           dong
0  16000.0  화인하우스(130-143)     노해로9길 60-4  서울특별시 강북구 수유동
1  16000.0           우림스타빌  한천로162길 25-12  서울특별시 강북구 수유동
2  10000.0        삼호파크빌11차     인수봉로61길 26  서울특별시 강북구 수유동
3  17000.0     상록수(469-38)       덕릉로8길 17  서울특별시 강북구 수유동
4   3573.0    정빈하이빌(706-2)    노해로33길 88-9  서울특별시 강북구 수유동",17575
1130510100,15,49.41,1,1991,"   deposit    building           road           dong
0  12000.0  동광빌라(8-53)     월계로21나길 21  서울특별시 강북구 미아동
1  11000.0     (436-8)  삼양로20나길 46-31  서울특별시 강북구 미아동
2  10000.0         연빌라  솔샘로64나길 32-11  서울특별시 강북구 미아동
3  10000.0        삼우주택    솔매로22길 46-4  서울특별시 강북구 미아동
4  12500.0        삼진빌라     솔매로7길 15-2  서울특별시 강북구 미아동",10925
1130510100,9,29.62,3,2019,"   deposit        building         road           dong
0  23000.0         경일리치빌3차    솔샘로65길 57  서울특별시 강북구 미아동
1  15000.0  삼성레드빌A동(719-6)   삼양로38라길 26  서울특별시 강북구 미아동
2   8000.0          h home    삼양로69길 37  서울특별시 강북구 미아동
3  16500.0   블루빌(791-1227)  삼양로63가길 7-9  서울특별시 강북구 미아동
4  14000.0   블루빌(791-1227)  삼양로63가길 7-9  서울특별시 강북구 미아동",20166
1130510100,11,37.38,3,2003,"   deposit     building          road           dong
0  11000.0        남영아트빌  솔샘로64나길 52-4  서울특별시 강북구 미아동
1  13000.0   그린빌(84-47)  오패산로38길 18-8  서울특별시 강북구 미아동
2  12500.0        모던하우스     솔매로22길 24  서울특별시 강북구 미아동
3  20000.0        미래안빌라   도봉로61길 22-4  서울특별시 강북구 미아동
4  11000.0  대성빌라(831-8)     솔매로7가길 21  서울특별시 강북구 미아동",9512
1130510300,17,55.11,2,2012,"   deposit       building         road           dong
0  17500.0  대승빌리지(511-13)   인수봉로55가길 5  서울특별시 강북구 수유동
1  18500.0          하이디파크    노해로25길 28  서울특별시 강북구 수유동
2  22000.0       THE VIEW     인수봉로 166  서울특별시 강북구 수유동
3  20000.0          명성로즈빌  노해로33길 40-9  서울특별시 강북구 수유동
4  22500.0       예움하우스(B)  삼양로97길 13-2  서울특별시 강북구 수유동",17538.92
1130510100,19,64.08,1,2017,"   deposit        building          road           dong
0  25500.0          경모하늘풍경     솔매로22길 51  서울특별시 강북구 미아동
1   3500.0           삼성쉐르빌      솔매로 21-1  서울특별시 강북구 미아동
2  24000.0  삼성레드빌B동(719-8)  삼양로38라길 26-6  서울특별시 강북구 미아동
3  15000.0         썬빌라(1동)   인수봉로6길 11-3  서울특별시 강북구 미아동
4  15000.0  다솜빌라(791-1047)   삼양로69길 17-4  서울특별시 강북구 미아동",14881
1130510400,15,50.42,1,1995,"   deposit     building           road           dong
0  12000.0         성보주택   삼양로159가길 8-5  서울특별시 강북구 우이동
1  14000.0         성환빌라     삼양로159길 27  서울특별시 강북구 우이동
2  14000.0         성환빌라     삼양로159길 27  서울특별시 강북구 우이동
3    500.0  한진빌라(40-8)       삼양로 640-6  서울특별시 강북구 우이동
4   8000.0         충무빌라  삼양로155길 15-14  서울특별시 강북구 우이동",10810
1130510100,12,39.985,1,2008,"   deposit   building         road           dong
0  14000.0  (776-140)    솔매로22길 25  서울특별시 강북구 미아동
1  17000.0     골든하우스2    도봉로31길 13  서울특별시 강북구 미아동
2   8000.0   (836-55)  인수봉로6길 58-2  서울특별시 강북구 미아동
3  15000.0      삼화아트빌   삼양로35가길 19  서울특별시 강북구 미아동
4  13000.0      현진렉스빌   솔매로22가길 58  서울특별시 강북구 미아동",12415.5
1130510100,17,54.66,4,2019,"   deposit     building          road           dong
0  20500.0  대도벤츠하우스(A동)     삼양로 273-5  서울특별시 강북구 미아동
1  28000.0       유경쉐르빌3   인수봉로20나길 38  서울특별시 강북구 미아동
2  30000.0         초이스빌     삼양로57가길 6  서울특별시 강북구 미아동
3   2000.0        예담빌리지     솔매로10길 14  서울특별시 강북구 미아동
4  25000.0      화인하우스A동  도봉로29길 69-10  서울특별시 강북구 미아동",27296
1130510300,14,46.26,5,2016,"   deposit      building           road           dong
0  20000.0         자이홈타운     삼양로136길 18  서울특별시 강북구 수유동
1  21000.0         DH팰리스  삼양로123길 40-31  서울특별시 강북구 수유동
2  19500.0       센트빌101동  도봉로101길 33-16  서울특별시 강북구 수유동
3  21500.0  힐링하우스(1-191)     노해로7길 39-6  서울특별시 강북구 수유동
4  22800.0         명화하이빌   삼양로131길 11-6  서울특별시 강북구 수유동",20350
1130510200,17,56.89,2,2014,"   deposit   building         road           dong
0  17000.0      시원리치빌    덕릉로51가길 5   서울특별시 강북구 번동
1  16000.0       그랜드빌  오현로21길 10-5   서울특별시 강북구 번동
2  13000.0        다솔빌  한천로124나길 36   서울특별시 강북구 번동
3  19000.0  (734-145)  삼양로38길 21-4  서울특별시 강북구 미아동
4  20000.0      금강에뜨레  삼양로63길 13-4  서울특별시 강북구 미아동",18254.19
1130510300,8,27.21,2,2017,"   deposit building       road           dong
0  16000.0     스타캐슬  삼양로87길 11  서울특별시 강북구 수유동
1  22800.0  르레브힐스B동  노해로27길 32  서울특별시 강북구 수유동
2  22800.0  르레브힐스B동  노해로27길 32  서울특별시 강북구 수유동
3  19000.0    MS펠리체  삼양로 336-8  서울특별시 강북구 수유동
4  16300.0   보하티빌B동  삼양로69길 10  서울특별시 강북구 수유동",14496
1130510100,17,55.05,3,2003,"   deposit     building           road           dong
0  11000.0         남북빌라     인수봉로12길 11  서울특별시 강북구 미아동
1  12500.0  성신쉐르빌9차(A동)   인수봉로12길 11-7  서울특별시 강북구 미아동
2  20000.0      청운빌라13차    솔샘로60길 13-5  서울특별시 강북구 미아동
3  11000.0        동명아트빌       솔매로7다길 6  서울특별시 강북구 미아동
4   8000.0      대성하이츠빌라  인수봉로12길 15-15  서울특별시 강북구 미아동",13805
1130510100,13,42.98,3,2018,"   deposit        building        road           dong
0  22500.0  삼성레드빌A동(719-6)  삼양로38라길 26  서울특별시 강북구 미아동
1  23000.0    금강에뜨레2단지202동   도봉로47길 56  서울특별시 강북구 미아동
2  21000.0  삼성레드빌A동(719-6)  삼양로38라길 26  서울특별시 강북구 미아동
3  21000.0             한양빌   삼양로 226-3  서울특별시 강북구 미아동
4  22000.0    정원드림빌(329-8)   도봉로21길 28  서울특별시 강북구 미아동",26364
1130510300,14,45.29,2,2019,"   deposit building          road           dong
0  28700.0    유화빌A동    한천로160길 34  서울특별시 강북구 수유동
1  28700.0    유화빌A동    한천로160길 34  서울특별시 강북구 수유동
2  28700.0    유화빌A동    한천로160길 34  서울특별시 강북구 수유동
3  22200.0    명화하이빌  삼양로131길 11-6  서울특별시 강북구 수유동
4  27500.0    다원힐스빌    삼양로138길 68  서울특별시 강북구 수유동",25036
1130510300,17,55.89,5,2019,"   deposit      building        road           dong
0  28000.0         빌드아르떼  삼양로80가길 56  서울특별시 강북구 수유동
1  22000.0            다옴  삼양로80가길 11  서울특별시 강북구 수유동
2  21500.0  힐링하우스(1-191)  노해로7길 39-6  서울특별시 강북구 수유동
3  18000.0  화인하우스(39-38)  삼각산로34길 15  서울특별시 강북구 수유동
4  20000.0         자이홈타운  삼양로136길 18  서울특별시 강북구 수유동",26815
1130510100,15,50.23,2,2008,"   deposit         building          road           dong
0  10000.0             나눔빌라      솔매로7가길 6  서울특별시 강북구 미아동
1  13000.0            현진렉스빌    솔매로22가길 58  서울특별시 강북구 미아동
2  15000.0            삼화아트빌    삼양로35가길 19  서울특별시 강북구 미아동
3  16000.0             하늘마당     삼양로69길 49  서울특별시 강북구 미아동
4  12000.0  삼성골드빌(791-1894)  인수봉로12길 11-8  서울특별시 강북구 미아동",12443
1130510300,8,27.28,4,2019,"   deposit       building          road           dong
0  21200.0   예움하우스(24-13)    노해로9길 42-5  서울특별시 강북구 수유동
1  15000.0  정원팰리스(296-21)  인수봉로72길 27-1  서울특별시 강북구 수유동
2  19000.0  로민하우스(442-14)    인수봉로52길 50  서울특별시 강북구 수유동
3  18000.0        마루스위트30     삼양로 510-5  서울특별시 강북구 수유동
4  21500.0  아산피렌체(270-19)  한천로166길 26-4  서울특별시 강북구 수유동",19527
1130510300,17,55.62,3,2008,"   deposit      building          road           dong
0  13000.0         대승렉스빌  삼양로123길 10-8  서울특별시 강북구 수유동
1  16000.0  대광빌리지(686-5)   노해로32길 5-10  서울특별시 강북구 수유동
2  19000.0  현대그랑빌(32-39)     노해로15길 42  서울특별시 강북구 수유동
3  14000.0        북한산수빌라      인수봉로 102  서울특별시 강북구 수유동
4  19500.0         동해팰리스    삼양로119길 21  서울특별시 강북구 수유동",17045
1130510100,18,57.96,1,1987,"   deposit   building          road           dong
0  15000.0     대성그린빌라      오패산로 260  서울특별시 강북구 미아동
1   7000.0     대성그린빌라      오패산로 260  서울특별시 강북구 미아동
2  15000.0     대성그린빌라      오패산로 260  서울특별시 강북구 미아동
3  12000.0  (416-108)  솔샘로64나길 38-6  서울특별시 강북구 미아동
4   8000.0       근화빌라   덕릉로28길 9-27  서울특별시 강북구 미아동",13656.40476
1130510200,10,32.38,1,2003,"   deposit building           road          dong
0   6500.0     우영빌라    덕릉로42길 56-6  서울특별시 강북구 번동
1   7000.0  경원빌라15차     오현로25다길 60  서울특별시 강북구 번동
2   6500.0     백합빌라     오현로25나길 20  서울특별시 강북구 번동
3  11000.0    성우빌라A   오현로31길 93-26  서울특별시 강북구 번동
4   9000.0    성우빌라C  오현로31길 113-29  서울특별시 강북구 번동",9924
1130510100,7,24.3,4,2013,"   deposit    building         road           dong
0  15000.0       금강에뜨레  삼양로63길 13-4  서울특별시 강북구 미아동
1  20000.0       문이빌라트   삼양로68가길 11  서울특별시 강북구 미아동
2  17000.0     진성힐스테이트  솔샘로47나길 6-8  서울특별시 강북구 미아동
3   8000.0  (791-2798)  솔매로22길 42-1  서울특별시 강북구 미아동
4  20000.0     경일리치빌3차    솔샘로65길 57  서울특별시 강북구 미아동",10268
1130510300,9,29.52,7,2019,"   deposit building        road           dong
0  20000.0    아띠하우스  한천로140길 58  서울특별시 강북구 수유동
1  17000.0    진영토담빌  한천로140길 84  서울특별시 강북구 수유동
2  17000.0    진영토담빌  한천로140길 84  서울특별시 강북구 수유동
3  20000.0    아띠하우스  한천로140길 58  서울특별시 강북구 수유동
4  18300.0  마루스위트30   삼양로 510-5  서울특별시 강북구 수유동",20050
1130510100,16,53.97,1,1991,"   deposit    building           road           dong
0  12000.0   (416-108)   솔샘로64나길 38-6  서울특별시 강북구 미아동
1  12500.0        삼진빌라     솔매로7길 15-2  서울특별시 강북구 미아동
2  10000.0        삼우주택    솔매로22길 46-4  서울특별시 강북구 미아동
3  11000.0     (436-8)  삼양로20나길 46-31  서울특별시 강북구 미아동
4  12000.0  동광빌라(8-53)     월계로21나길 21  서울특별시 강북구 미아동",11772.5
