코드,평,전용면적(㎡),층,건축년도,predicted
1174010900,14,47,2,2015,"   deposit  pricemon building          road           dong
0   1919.0        25      소망빌     천중로23길 55  서울특별시 강동구 천호동
1   2000.0        70     참밝은집    구천면로62길 13  서울특별시 강동구 천호동
2  10000.0        30    정광아트빌     천중로39길 27  서울특별시 강동구 천호동
3   3000.0        60       남향  양재대로131가길 13  서울특별시 강동구 천호동
4   5100.0        65    그린하우스  올림픽로83길 24-1  서울특별시 강동구 천호동"
1174010700,8,26.84,5,2018,"   deposit  pricemon  building           road           dong
0   1110.0        14      써니빌2        고덕로3길 5  서울특별시 강동구 암사동
1   5000.0        90       리치빌  고덕로14가길 12-11  서울특별시 강동구 암사동
2   5000.0        45       라온빌  고덕로20가길 14-43  서울특별시 강동구 암사동
3   5000.0        40     헤렌하우스        암사길 100  서울특별시 강동구 암사동
4  16000.0        15  (445-17)      고덕로23길 37  서울특별시 강동구 암사동"
1174010300,37,122.025,3,1986,"   deposit  pricemon building     road           dong
0  33000.0        30     효성빌라  상암로 343  서울특별시 강동구 상일동
1  10000.0       130     현대빌라  상암로 309  서울특별시 강동구 상일동
2    100.0        90     벽산빌라  동남로 858  서울특별시 강동구 상일동
3  30000.0        70   상일삼성빌라  상암로 325  서울특별시 강동구 상일동
4  15000.0       100  상일우성타운1  상암로 331  서울특별시 강동구 상일동"
1174010800,13,42.51,3,2004,"   deposit  pricemon       building           road           dong
0   5000.0        40       (423-11)    풍성로52길 30-2  서울특별시 강동구 성내동
1  13000.0        15       (405-38)     양재대로97길 49  서울특별시 강동구 성내동
2   4500.0        50       (245-16)  양재대로103길 48-6  서울특별시 강동구 성내동
3   5000.0        65  청송아름채(388-17)     양재대로99길 23  서울특별시 강동구 성내동
4   5000.0        60           만성빌라      성내로13길 55  서울특별시 강동구 성내동"
1174010800,14,44.7,3,2012,"   deposit  pricemon      building             road           dong
0   5000.0        60      (509-13)       풍성로 147-13  서울특별시 강동구 성내동
1   8000.0        50       (534-5)       성내로9길 35-7  서울특별시 강동구 성내동
2  18000.0        20       (467-7)        성내로6다길 99  서울특별시 강동구 성내동
3   1000.0        50  삼성아트빌(516-1)  천호대로170길 106-17  서울특별시 강동구 성내동
4  10000.0        25       (432-3)      양재대로91나길 51  서울특별시 강동구 성내동"
1174010800,9,29.8,5,2013,"   deposit  pricemon  building           road           dong
0   1000.0        50       버치빌     성안로9길 26-6  서울특별시 강동구 성내동
1   2000.0        45  (528-12)     성안로9길 26-8  서울특별시 강동구 성내동
2   1000.0        52       소망빌  양재대로103길 43-4  서울특별시 강동구 성내동
3   2000.0        50     서림리치빌  천호대로174길 33-5  서울특별시 강동구 성내동
4   3000.0        58    드림하우스빌    풍성로35길 55-5  서울특별시 강동구 성내동"
1174010700,8,26.54,4,2016,"   deposit  pricemon building           road           dong
0   9000.0        40    조은아트빌       고덕로8길 38  서울특별시 강동구 암사동
1   9000.0        40    조은아트빌       고덕로8길 38  서울특별시 강동구 암사동
2   1000.0        80    우진하우징   올림픽로93길 34-3  서울특별시 강동구 암사동
3   5000.0        64      라온빌  고덕로20가길 14-43  서울특별시 강동구 암사동
4   2000.0        70    강남리치빌      상암로4가길 16  서울특별시 강동구 암사동"
1174010700,14,44.94,3,2003,"   deposit  pricemon  building            road           dong
0   7000.0        50  (464-10)  올림픽로100길 25-12  서울특별시 강동구 암사동
1   8500.0        40      선사타운     고덕로10길 29-8  서울특별시 강동구 암사동
2   7000.0        50      창신빌라       상암로17길 62  서울특별시 강동구 암사동
3  13000.0        20      삼화주택        상암로23길 6  서울특별시 강동구 암사동
4   7000.0        40  (544-11)    성내로15길 10-17  서울특별시 강동구 성내동"
1174010900,8,25.56,5,2017,"   deposit  pricemon  building         road           dong
0   2000.0        70      연리지빌   구천면로41길 22  서울특별시 강동구 천호동
1  12000.0        50     삼정쉐르빌  성안로27길 4-15  서울특별시 강동구 천호동
2   1391.0        18    강동드론마을   올림픽로79길 36  서울특별시 강동구 천호동
3   3000.0        55       상지빌   상암로27가길 12  서울특별시 강동구 천호동
4   1000.0        60  (337-53)     선사로10길 5  서울특별시 강동구 천호동"
1174010800,4,14.25,3,2018,"   deposit  pricemon  building            road           dong
0   2000.0        50  (500-22)  천호대로168길 41-18  서울특별시 강동구 성내동
1   2000.0        50  (500-22)  천호대로168길 41-18  서울특별시 강동구 성내동
2   9500.0        10       다온빌    성안로13길 20-18  서울특별시 강동구 성내동
3   1500.0        40     엘림하우스    천호대로168라길 10  서울특별시 강동구 성내동
4   5000.0        35   (502-1)    성안로13길 28-18  서울특별시 강동구 성내동"
