코드,평,전용면적(㎡),층,건축년도,predicted
1162010200,9,29.35,3,2013,"   deposit  pricemon       building         road           dong
0   8000.0        40             신남     조원로14길 8  서울특별시 관악구 신림동
1   1000.0        80         선라이즈동산   남부순환로 1556  서울특별시 관악구 신림동
2   5000.0        53  타운캐슬(1621-32)  문성로25길 11-7  서울특별시 관악구 신림동
3   6500.0        45  장현빌라(1564-11)   쑥고개로2다길 23  서울특별시 관악구 신림동
4  11000.0        35       (611-75)    법원단지9길 34  서울특별시 관악구 신림동"
1162010200,4,12.32,5,2013,"   deposit  pricemon           building       road           dong
0   1000.0        50      필하우스(1439-31)  관천로16길 58  서울특별시 관악구 신림동
1   3000.0        40                 성민   관천로 56-6  서울특별시 관악구 신림동
2   1500.0        40                 성민   관천로 56-6  서울특별시 관악구 신림동
3   1000.0        44             로얄럭스시티  조원로13길 66  서울특별시 관악구 신림동
4    500.0        47  코지하우스(COZY HOUSE)  관천로 70-16  서울특별시 관악구 신림동"
1162010200,12,38.65,4,2013,"   deposit  pricemon      building          road           dong
0  13000.0        20          하늘명가  남부순환로144길 66  서울특별시 관악구 신림동
1   1000.0        40           산자락   대학14길 83-14  서울특별시 관악구 신림동
2    800.0        60  은성빌(1632-15)     문성로32길 25  서울특별시 관악구 신림동
3  16000.0        20  정현빌(1429-26)   신림로71길 6-14  서울특별시 관악구 신림동
4   6000.0        40         와이앤캐슬     법원단지5길 65  서울특별시 관악구 신림동"
1162010200,15,48.96,5,2002,"   deposit  pricemon  building            road           dong
0  10000.0        20     미래리치빌     난곡로59길 11-2  서울특별시 관악구 신림동
1  10000.0        30      장군빌라  남부순환로194길 17-6  서울특별시 관악구 신림동
2  11000.0        25  (412-55)       문성로38길 31  서울특별시 관악구 신림동
3  10000.0        25     그린빌리지  남부순환로194길 11-8  서울특별시 관악구 신림동
4  12000.0        20    부영빌라2동       난곡로35나길 9  서울특별시 관악구 신림동"
1162010100,4,11.834,9,2018,"   deposit  pricemon building          road           dong
0   1000.0        64      하임S    남부순환로 1790  서울특별시 관악구 봉천동
1   4000.0        53      하임S    남부순환로 1790  서울특별시 관악구 봉천동
2  10000.0        30   센트럴포인트    남부순환로 1767  서울특별시 관악구 봉천동
3   3000.0        55    스마일타운       청룡3길 41  서울특별시 관악구 봉천동
4   3000.0        58      라온3  남부순환로214길 14  서울특별시 관악구 봉천동"
1162010200,12,40.64,1,1986,"   deposit  pricemon   building         road           dong
0   7000.0        13   (120-95)      서림6길 31  서울특별시 관악구 신림동
1   4000.0        30    (120-4)      서림6길 32  서울특별시 관악구 신림동
2   9000.0        25   (1598-4)   신원로3길 25-3  서울특별시 관악구 신림동
3    300.0        50  (409-323)    서원길 27-15  서울특별시 관악구 신림동
4   1000.0        60       하나빌라  문성로38길 45-9  서울특별시 관악구 신림동"
1162010200,8,25.16,5,2014,"   deposit  pricemon     building          road           dong
0  17000.0        22          제니스     신림로70길 39  서울특별시 관악구 신림동
1   1000.0        80  휴캐슬(1621-1)  남부순환로168길 57  서울특별시 관악구 신림동
2  15000.0        20        베아트리스  신림로73길 11-11  서울특별시 관악구 신림동
3   5000.0        60         현아트빌     조원로 159-1  서울특별시 관악구 신림동
4  17000.0        10       1415-7     신림로70길 69  서울특별시 관악구 신림동"
1162010200,4,12.25,4,2012,"   deposit  pricemon           building         road           dong
0    500.0        48               성산원룸    대학7길 47-8  서울특별시 관악구 신림동
1   1000.0        45  코지하우스(COZY HOUSE)    관천로 70-16  서울특별시 관악구 신림동
2   1000.0        44           삼협필하우스-Ⅵ  관천로16길 60-4  서울특별시 관악구 신림동
3   2000.0        40                 아현    관천로21길 15  서울특별시 관악구 신림동
4   2000.0        45      필하우스(1439-31)    관천로16길 58  서울특별시 관악구 신림동"
1162010200,16,54.54,2,1993,"   deposit  pricemon  building       road           dong
0   7000.0        30    대림하이츠빌     서원3길 2  서울특별시 관악구 신림동
1  16000.0        10  (120-44)  신림로28길 49  서울특별시 관악구 신림동
2    500.0        40  (1564-0)  쑥고개로2길 21  서울특별시 관악구 신림동
3   3000.0        60  (1564-0)  쑥고개로2길 21  서울특별시 관악구 신림동
4   3000.0        50      영재빌라    서원4길 14  서울특별시 관악구 신림동"
1162010200,7,21.616,13,2018,"   deposit  pricemon     building          road           dong
0  10000.0        73        더케이타워  남부순환로 1592-1  서울특별시 관악구 신림동
1    500.0        74        더케이타워  남부순환로 1592-1  서울특별시 관악구 신림동
2   3000.0       105        더케이타워  남부순환로 1592-1  서울특별시 관악구 신림동
3   5000.0       100  H.K Village     봉천로12길 32  서울특별시 관악구 신림동
4   3000.0        65   Tera Tower     신림로65길 41  서울특별시 관악구 신림동"
1162010100,9,28.14,5,2014,"   deposit  pricemon building          road           dong
0   1000.0        70    신안온누리    국회단지10길 12  서울특별시 관악구 봉천동
1    500.0        55       이원     국회단지2길 33  서울특별시 관악구 봉천동
2   3000.0        55     엄마의꿈  남부순환로234길 32  서울특별시 관악구 봉천동
3   2000.0        60   905-15     봉천로29길 38  서울특별시 관악구 봉천동
4   2000.0       150   660-10     봉천로21길 11  서울특별시 관악구 봉천동"
1162010200,4,12.3,3,2012,"   deposit  pricemon       building       road           dong
0   1000.0        42           다연행복  신사로16길 25  서울특별시 관악구 신림동
1   5000.0        33             연빌   조원로18길 8  서울특별시 관악구 신림동
2    500.0        41            우리빌  신림로36길 18  서울특별시 관악구 신림동
3   2000.0        35          노아의방주   조원로19길 9  서울특별시 관악구 신림동
4   1000.0        50  필하우스(1439-31)  관천로16길 58  서울특별시 관악구 신림동"
1162010100,20,65.46,4,2002,"   deposit  pricemon       building       road           dong
0  10000.0        50  신봉마을A(885-44)  봉천로 433-3  서울특별시 관악구 봉천동
1  12000.0        25            명성빌   청룡중앙길 41  서울특별시 관악구 봉천동
2  17000.0        20        선민타운에이동    중앙1길 56  서울특별시 관악구 봉천동
3   2000.0        90          은천파크빌   인헌12길 39  서울특별시 관악구 봉천동
4  10000.0        60           삼성맨션   인헌14길 36  서울특별시 관악구 봉천동"
1162010200,6,20.43,2,2014,"   deposit  pricemon     building          road           dong
0   6000.0        15        소노하우스  남부순환로151길 54  서울특별시 관악구 신림동
1   1000.0        50           목원   남부순환로167길 5  서울특별시 관악구 신림동
2   5000.0        40        헤븐빌리지     난곡로74길 45  서울특별시 관악구 신림동
3   1000.0        50  더집(The ZIP)     관천로16길 64  서울특별시 관악구 신림동
4   2000.0        45      103-134      서림길 99-6  서울특별시 관악구 신림동"
1162010200,10,34.11,2,2015,"   deposit  pricemon   building            road           dong
0   1000.0        68       뜰안채2  남부순환로153길 32-7  서울특별시 관악구 신림동
1   1500.0        70      행복리치빌       조원로21길 16  서울특별시 관악구 신림동
2  10000.0        35  (412-158)        문성로38길 9  서울특별시 관악구 신림동
3   4000.0        60    (468-7)         조원로 178  서울특별시 관악구 신림동
4  13000.0        10      골드로스빌      문성로26길 7-9  서울특별시 관악구 신림동"
